schema_version,campaign_id,stage_mode,attempt_id,global_seq,abs_b_deg,abs_c_deg,acquisition_try,pass_id,contact_id,pre_raw_count,pre_mux_count,pre_gated_count,post_raw_count,post_mux_count,post_gated_count,ready_raw_count,ready_mux_count,ready_gated_count,probe_result,travel_mm,raw_delta,mux_delta,gated_delta,repeat_raw_delta,repeat_mux_delta,repeat_gated_delta,extra_raw_minus_gated_delta,chatter_observed,quiet_episode_count,quiet_elapsed_s,quiet_reset_count,consistency_fault,release_fault,terminal_failure
2.0,2026082701.000000,41.000000,7.000000,40.000000,15.000000,90.000000,1.000000,2.000000,3.000000,1798.000000,1798.000000,752.000000,1799.000000,1799.000000,753.000000,1799.000000,1799.000000,753.000000,1.000000,3.958543,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,40.000000,15.000000,90.000000,1.000000,2.000000,4.000000,1799.000000,1799.000000,753.000000,1800.000000,1800.000000,754.000000,1800.000000,1800.000000,754.000000,1.000000,3.952818,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,41.000000,15.000000,180.000000,1.000000,1.000000,1.000000,1800.000000,1800.000000,754.000000,1801.000000,1801.000000,755.000000,1801.000000,1801.000000,755.000000,1.000000,4.986163,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,41.000000,15.000000,180.000000,1.000000,1.000000,2.000000,1801.000000,1801.000000,755.000000,1802.000000,1802.000000,756.000000,1802.000000,1802.000000,756.000000,1.000000,3.992517,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,41.000000,15.000000,180.000000,1.000000,1.000000,3.000000,1802.000000,1802.000000,756.000000,1803.000000,1803.000000,757.000000,1803.000000,1803.000000,757.000000,1.000000,3.878984,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,41.000000,15.000000,180.000000,1.000000,1.000000,4.000000,1803.000000,1803.000000,757.000000,1804.000000,1804.000000,758.000000,1804.000000,1804.000000,758.000000,1.000000,3.980565,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,41.000000,15.000000,180.000000,1.000000,2.000000,1.000000,1804.000000,1804.000000,758.000000,1805.000000,1805.000000,759.000000,1805.000000,1805.000000,759.000000,1.000000,5.001126,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,41.000000,15.000000,180.000000,1.000000,2.000000,2.000000,1805.000000,1805.000000,759.000000,1806.000000,1806.000000,760.000000,1806.000000,1806.000000,760.000000,1.000000,3.992455,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,41.000000,15.000000,180.000000,1.000000,2.000000,3.000000,1806.000000,1806.000000,760.000000,1807.000000,1807.000000,761.000000,1807.000000,1807.000000,761.000000,1.000000,3.928935,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,41.000000,15.000000,180.000000,1.000000,2.000000,4.000000,1807.000000,1807.000000,761.000000,1808.000000,1808.000000,762.000000,1808.000000,1808.000000,762.000000,1.000000,3.939094,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,42.000000,15.000000,225.000000,1.000000,1.000000,1.000000,1808.000000,1808.000000,762.000000,1809.000000,1809.000000,763.000000,1809.000000,1809.000000,763.000000,1.000000,5.051791,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,42.000000,15.000000,225.000000,1.000000,1.000000,2.000000,1809.000000,1809.000000,763.000000,1810.000000,1810.000000,764.000000,1810.000000,1810.000000,764.000000,1.000000,3.898850,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,42.000000,15.000000,225.000000,1.000000,1.000000,3.000000,1810.000000,1810.000000,764.000000,1811.000000,1811.000000,765.000000,1811.000000,1811.000000,765.000000,1.000000,3.922515,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,42.000000,15.000000,225.000000,1.000000,1.000000,4.000000,1811.000000,1811.000000,765.000000,1812.000000,1812.000000,766.000000,1812.000000,1812.000000,766.000000,1.000000,3.883065,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,42.000000,15.000000,225.000000,1.000000,2.000000,1.000000,1812.000000,1812.000000,766.000000,1813.000000,1813.000000,767.000000,1813.000000,1813.000000,767.000000,1.000000,5.000207,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,42.000000,15.000000,225.000000,1.000000,2.000000,2.000000,1813.000000,1813.000000,767.000000,1814.000000,1814.000000,768.000000,1814.000000,1814.000000,768.000000,1.000000,3.989098,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,42.000000,15.000000,225.000000,1.000000,2.000000,3.000000,1814.000000,1814.000000,768.000000,1815.000000,1815.000000,769.000000,1815.000000,1815.000000,769.000000,1.000000,3.892124,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,42.000000,15.000000,225.000000,1.000000,2.000000,4.000000,1815.000000,1815.000000,769.000000,1816.000000,1816.000000,770.000000,1816.000000,1816.000000,770.000000,1.000000,3.905226,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,43.000000,15.000000,270.000000,1.000000,1.000000,1.000000,1816.000000,1816.000000,770.000000,1817.000000,1817.000000,771.000000,1817.000000,1817.000000,771.000000,1.000000,5.002163,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,43.000000,15.000000,270.000000,1.000000,1.000000,2.000000,1817.000000,1817.000000,771.000000,1818.000000,1818.000000,772.000000,1818.000000,1818.000000,772.000000,1.000000,3.994619,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,43.000000,15.000000,270.000000,1.000000,1.000000,3.000000,1818.000000,1818.000000,772.000000,1819.000000,1819.000000,773.000000,1819.000000,1819.000000,773.000000,1.000000,3.732354,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,43.000000,15.000000,270.000000,1.000000,1.000000,4.000000,1819.000000,1819.000000,773.000000,1820.000000,1820.000000,774.000000,1820.000000,1820.000000,774.000000,1.000000,4.079838,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,43.000000,15.000000,270.000000,1.000000,2.000000,1.000000,1820.000000,1820.000000,774.000000,1821.000000,1821.000000,775.000000,1821.000000,1821.000000,775.000000,1.000000,4.999876,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,43.000000,15.000000,270.000000,1.000000,2.000000,2.000000,1821.000000,1821.000000,775.000000,1822.000000,1822.000000,776.000000,1822.000000,1822.000000,776.000000,1.000000,3.995571,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,43.000000,15.000000,270.000000,1.000000,2.000000,3.000000,1822.000000,1822.000000,776.000000,1823.000000,1823.000000,777.000000,1823.000000,1823.000000,777.000000,1.000000,3.908188,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,43.000000,15.000000,270.000000,1.000000,2.000000,4.000000,1823.000000,1823.000000,777.000000,1824.000000,1824.000000,778.000000,1824.000000,1824.000000,778.000000,1.000000,3.884395,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,44.000000,15.000000,0.000000,1.000000,1.000000,1.000000,1824.000000,1824.000000,778.000000,1825.000000,1825.000000,779.000000,1825.000000,1825.000000,779.000000,1.000000,4.984418,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,44.000000,15.000000,0.000000,1.000000,1.000000,2.000000,1825.000000,1825.000000,779.000000,1826.000000,1826.000000,780.000000,1826.000000,1826.000000,780.000000,1.000000,4.094492,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,44.000000,15.000000,0.000000,1.000000,1.000000,3.000000,1826.000000,1826.000000,780.000000,1827.000000,1827.000000,781.000000,1827.000000,1827.000000,781.000000,1.000000,3.809573,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,44.000000,15.000000,0.000000,1.000000,1.000000,4.000000,1827.000000,1827.000000,781.000000,1828.000000,1828.000000,782.000000,1828.000000,1828.000000,782.000000,1.000000,4.036790,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,44.000000,15.000000,0.000000,1.000000,2.000000,1.000000,1828.000000,1828.000000,782.000000,1829.000000,1829.000000,783.000000,1829.000000,1829.000000,783.000000,1.000000,4.998581,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,44.000000,15.000000,0.000000,1.000000,2.000000,2.000000,1829.000000,1829.000000,783.000000,1830.000000,1830.000000,784.000000,1830.000000,1830.000000,784.000000,1.000000,3.996159,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,44.000000,15.000000,0.000000,1.000000,2.000000,3.000000,1830.000000,1830.000000,784.000000,1831.000000,1831.000000,785.000000,1831.000000,1831.000000,785.000000,1.000000,3.922071,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,44.000000,15.000000,0.000000,1.000000,2.000000,4.000000,1831.000000,1831.000000,785.000000,1832.000000,1832.000000,786.000000,1832.000000,1832.000000,786.000000,1.000000,3.919290,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,45.000000,-15.000000,0.000000,1.000000,1.000000,1.000000,1832.000000,1832.000000,786.000000,1833.000000,1833.000000,787.000000,1833.000000,1833.000000,787.000000,1.000000,5.006078,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,45.000000,-15.000000,0.000000,1.000000,1.000000,2.000000,1833.000000,1833.000000,787.000000,1834.000000,1834.000000,788.000000,1834.000000,1834.000000,788.000000,1.000000,4.046032,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,45.000000,-15.000000,0.000000,1.000000,1.000000,3.000000,1834.000000,1834.000000,788.000000,1835.000000,1835.000000,789.000000,1835.000000,1835.000000,789.000000,1.000000,3.905957,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,45.000000,-15.000000,0.000000,1.000000,1.000000,4.000000,1835.000000,1835.000000,789.000000,1836.000000,1836.000000,790.000000,1837.000000,1837.000000,790.000000,1.000000,3.966876,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,15.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,45.000000,-15.000000,0.000000,1.000000,2.000000,1.000000,1837.000000,1837.000000,790.000000,1838.000000,1838.000000,791.000000,1838.000000,1838.000000,791.000000,1.000000,4.996078,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,45.000000,-15.000000,0.000000,1.000000,2.000000,2.000000,1838.000000,1838.000000,791.000000,1839.000000,1839.000000,792.000000,1839.000000,1839.000000,792.000000,1.000000,4.015150,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,45.000000,-15.000000,0.000000,1.000000,2.000000,3.000000,1839.000000,1839.000000,792.000000,1840.000000,1840.000000,793.000000,1840.000000,1840.000000,793.000000,1.000000,3.928457,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,45.000000,-15.000000,0.000000,1.000000,2.000000,4.000000,1840.000000,1840.000000,793.000000,1841.000000,1841.000000,794.000000,1841.000000,1841.000000,794.000000,1.000000,3.931043,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,46.000000,-15.000000,45.000000,1.000000,1.000000,1.000000,1841.000000,1841.000000,794.000000,1842.000000,1842.000000,795.000000,1842.000000,1842.000000,795.000000,1.000000,5.017912,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,46.000000,-15.000000,45.000000,1.000000,1.000000,2.000000,1842.000000,1842.000000,795.000000,1843.000000,1843.000000,796.000000,1844.000000,1844.000000,796.000000,1.000000,3.923664,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,15.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,46.000000,-15.000000,45.000000,1.000000,1.000000,3.000000,1844.000000,1844.000000,796.000000,1845.000000,1845.000000,797.000000,1845.000000,1845.000000,797.000000,1.000000,3.962683,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,46.000000,-15.000000,45.000000,1.000000,1.000000,4.000000,1845.000000,1845.000000,797.000000,1846.000000,1846.000000,798.000000,1846.000000,1846.000000,798.000000,1.000000,3.855676,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,46.000000,-15.000000,45.000000,1.000000,2.000000,1.000000,1846.000000,1846.000000,798.000000,1847.000000,1847.000000,799.000000,1847.000000,1847.000000,799.000000,1.000000,5.000287,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,46.000000,-15.000000,45.000000,1.000000,2.000000,2.000000,1847.000000,1847.000000,799.000000,1848.000000,1848.000000,800.000000,1848.000000,1848.000000,800.000000,1.000000,4.014497,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,46.000000,-15.000000,45.000000,1.000000,2.000000,3.000000,1848.000000,1848.000000,800.000000,1849.000000,1849.000000,801.000000,1849.000000,1849.000000,801.000000,1.000000,3.911219,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,46.000000,-15.000000,45.000000,1.000000,2.000000,4.000000,1849.000000,1849.000000,801.000000,1850.000000,1850.000000,802.000000,1850.000000,1850.000000,802.000000,1.000000,3.913600,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,47.000000,-15.000000,90.000000,1.000000,1.000000,1.000000,1850.000000,1850.000000,802.000000,1851.000000,1851.000000,803.000000,1851.000000,1851.000000,803.000000,1.000000,5.011865,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,47.000000,-15.000000,90.000000,1.000000,1.000000,2.000000,1851.000000,1851.000000,803.000000,1852.000000,1852.000000,804.000000,1852.000000,1852.000000,804.000000,1.000000,4.007700,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,47.000000,-15.000000,90.000000,1.000000,1.000000,3.000000,1852.000000,1852.000000,804.000000,1853.000000,1853.000000,805.000000,1853.000000,1853.000000,805.000000,1.000000,3.903255,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,47.000000,-15.000000,90.000000,1.000000,1.000000,4.000000,1853.000000,1853.000000,805.000000,1854.000000,1854.000000,806.000000,1854.000000,1854.000000,806.000000,1.000000,4.030005,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,47.000000,-15.000000,90.000000,1.000000,2.000000,1.000000,1854.000000,1854.000000,806.000000,1855.000000,1855.000000,807.000000,1855.000000,1855.000000,807.000000,1.000000,5.000281,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,47.000000,-15.000000,90.000000,1.000000,2.000000,2.000000,1855.000000,1855.000000,807.000000,1856.000000,1856.000000,808.000000,1856.000000,1856.000000,808.000000,1.000000,3.978534,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,47.000000,-15.000000,90.000000,1.000000,2.000000,3.000000,1856.000000,1856.000000,808.000000,1857.000000,1857.000000,809.000000,1857.000000,1857.000000,809.000000,1.000000,3.967624,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,47.000000,-15.000000,90.000000,1.000000,2.000000,4.000000,1857.000000,1857.000000,809.000000,1858.000000,1858.000000,810.000000,1859.000000,1859.000000,810.000000,1.000000,3.976246,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,1.000000,1.000000,15.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,48.000000,-15.000000,180.000000,1.000000,1.000000,1.000000,1859.000000,1859.000000,810.000000,1860.000000,1860.000000,811.000000,1860.000000,1860.000000,811.000000,1.000000,4.978449,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,48.000000,-15.000000,180.000000,1.000000,1.000000,2.000000,1860.000000,1860.000000,811.000000,1861.000000,1861.000000,812.000000,1861.000000,1861.000000,812.000000,1.000000,4.005672,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,48.000000,-15.000000,180.000000,1.000000,1.000000,3.000000,1861.000000,1861.000000,812.000000,1862.000000,1862.000000,813.000000,1862.000000,1862.000000,813.000000,1.000000,3.964310,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,48.000000,-15.000000,180.000000,1.000000,1.000000,4.000000,1862.000000,1862.000000,813.000000,1863.000000,1863.000000,814.000000,1863.000000,1863.000000,814.000000,1.000000,3.907486,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,48.000000,-15.000000,180.000000,1.000000,2.000000,1.000000,1863.000000,1863.000000,814.000000,1864.000000,1864.000000,815.000000,1866.000000,1866.000000,815.000000,1.000000,5.001948,1.000000,1.000000,1.000000,2.000000,2.000000,0.000000,2.000000,1.000000,1.000000,21.000000,1.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,48.000000,-15.000000,180.000000,1.000000,2.000000,2.000000,1866.000000,1866.000000,815.000000,1867.000000,1867.000000,816.000000,1867.000000,1867.000000,816.000000,1.000000,3.996343,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,48.000000,-15.000000,180.000000,1.000000,2.000000,3.000000,1867.000000,1867.000000,816.000000,1868.000000,1868.000000,817.000000,1868.000000,1868.000000,817.000000,1.000000,3.935347,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,48.000000,-15.000000,180.000000,1.000000,2.000000,4.000000,1868.000000,1868.000000,817.000000,1869.000000,1869.000000,818.000000,1869.000000,1869.000000,818.000000,1.000000,3.936246,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,49.000000,-15.000000,225.000000,1.000000,1.000000,1.000000,1869.000000,1869.000000,818.000000,1870.000000,1870.000000,819.000000,1870.000000,1870.000000,819.000000,1.000000,5.028784,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,49.000000,-15.000000,225.000000,1.000000,1.000000,2.000000,1870.000000,1870.000000,819.000000,1871.000000,1871.000000,820.000000,1871.000000,1871.000000,820.000000,1.000000,3.940484,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,49.000000,-15.000000,225.000000,1.000000,1.000000,3.000000,1871.000000,1871.000000,820.000000,1872.000000,1872.000000,821.000000,1872.000000,1872.000000,821.000000,1.000000,3.934757,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,49.000000,-15.000000,225.000000,1.000000,1.000000,4.000000,1872.000000,1872.000000,821.000000,1873.000000,1873.000000,822.000000,1873.000000,1873.000000,822.000000,1.000000,3.948381,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,49.000000,-15.000000,225.000000,1.000000,2.000000,1.000000,1873.000000,1873.000000,822.000000,1874.000000,1874.000000,823.000000,1874.000000,1874.000000,823.000000,1.000000,5.000117,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,49.000000,-15.000000,225.000000,1.000000,2.000000,2.000000,1874.000000,1874.000000,823.000000,1875.000000,1875.000000,824.000000,1875.000000,1875.000000,824.000000,1.000000,4.029651,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,49.000000,-15.000000,225.000000,1.000000,2.000000,3.000000,1875.000000,1875.000000,824.000000,1876.000000,1876.000000,825.000000,1876.000000,1876.000000,825.000000,1.000000,3.944776,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2.0,2026082701.000000,41.000000,7.000000,49.000000,-15.000000,225.000000,1.000000,2.000000,4.000000,1876.000000,1876.000000,825.000000,1877.000000,1877.000000,826.000000,1877.000000,1877.000000,826.000000,1.000000,3.961325,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
