schema_version,campaign_id,stage_mode,attempt_id,global_seq,abs_b_deg,abs_c_deg,acquisition_try,pass_id,contact_id,pre_raw_count,pre_mux_count,pre_gated_count,post_raw_count,post_mux_count,post_gated_count,ready_raw_count,ready_mux_count,ready_gated_count,probe_result,travel_mm,raw_delta,mux_delta,gated_delta,repeat_raw_delta,repeat_mux_delta,repeat_gated_delta,extra_raw_minus_gated_delta,burst_flag,consistency_fault,release_fault,terminal_failure
1.0,2026082701.000000,35.000000,1.000000,5.000000,0.000000,180.000000,1.000000,1.000000,4.000000,601.000000,601.000000,123.000000,602.000000,602.000000,124.000000,602.000000,602.000000,124.000000,1.000000,3.973511,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,5.000000,0.000000,180.000000,1.000000,2.000000,1.000000,602.000000,602.000000,124.000000,603.000000,603.000000,125.000000,603.000000,603.000000,125.000000,1.000000,4.999333,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,5.000000,0.000000,180.000000,1.000000,2.000000,2.000000,603.000000,603.000000,125.000000,604.000000,604.000000,126.000000,604.000000,604.000000,126.000000,1.000000,3.989909,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,5.000000,0.000000,180.000000,1.000000,2.000000,3.000000,604.000000,604.000000,126.000000,605.000000,605.000000,127.000000,605.000000,605.000000,127.000000,1.000000,3.927675,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,5.000000,0.000000,180.000000,1.000000,2.000000,4.000000,605.000000,605.000000,127.000000,606.000000,606.000000,128.000000,606.000000,606.000000,128.000000,1.000000,3.935159,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,6.000000,0.000000,225.000000,1.000000,1.000000,1.000000,606.000000,606.000000,128.000000,607.000000,607.000000,129.000000,607.000000,607.000000,129.000000,1.000000,5.003500,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,6.000000,0.000000,225.000000,1.000000,1.000000,2.000000,607.000000,607.000000,129.000000,608.000000,608.000000,130.000000,608.000000,608.000000,130.000000,1.000000,4.023099,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,6.000000,0.000000,225.000000,1.000000,1.000000,3.000000,608.000000,608.000000,130.000000,609.000000,609.000000,131.000000,609.000000,609.000000,131.000000,1.000000,3.870007,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,6.000000,0.000000,225.000000,1.000000,1.000000,4.000000,609.000000,609.000000,131.000000,610.000000,610.000000,132.000000,610.000000,610.000000,132.000000,1.000000,3.955010,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,6.000000,0.000000,225.000000,1.000000,2.000000,1.000000,610.000000,610.000000,132.000000,611.000000,611.000000,133.000000,611.000000,611.000000,133.000000,1.000000,4.998500,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,6.000000,0.000000,225.000000,1.000000,2.000000,2.000000,611.000000,611.000000,133.000000,612.000000,612.000000,134.000000,612.000000,612.000000,134.000000,1.000000,3.998225,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,6.000000,0.000000,225.000000,1.000000,2.000000,3.000000,612.000000,612.000000,134.000000,613.000000,613.000000,135.000000,613.000000,613.000000,135.000000,1.000000,3.917535,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,6.000000,0.000000,225.000000,1.000000,2.000000,4.000000,613.000000,613.000000,135.000000,614.000000,614.000000,136.000000,614.000000,614.000000,136.000000,1.000000,3.915010,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,7.000000,0.000000,270.000000,1.000000,1.000000,1.000000,614.000000,614.000000,136.000000,615.000000,615.000000,137.000000,615.000000,615.000000,137.000000,1.000000,5.006834,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,7.000000,0.000000,270.000000,1.000000,1.000000,2.000000,615.000000,615.000000,137.000000,616.000000,616.000000,138.000000,616.000000,616.000000,138.000000,1.000000,3.996507,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,7.000000,0.000000,270.000000,1.000000,1.000000,3.000000,616.000000,616.000000,138.000000,617.000000,617.000000,139.000000,617.000000,617.000000,139.000000,1.000000,3.853531,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,7.000000,0.000000,270.000000,1.000000,1.000000,4.000000,617.000000,617.000000,139.000000,618.000000,618.000000,140.000000,618.000000,618.000000,140.000000,1.000000,3.924309,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,7.000000,0.000000,270.000000,1.000000,2.000000,1.000000,618.000000,618.000000,140.000000,619.000000,619.000000,141.000000,619.000000,619.000000,141.000000,1.000000,5.001000,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,7.000000,0.000000,270.000000,1.000000,2.000000,2.000000,619.000000,619.000000,141.000000,620.000000,620.000000,142.000000,620.000000,620.000000,142.000000,1.000000,4.003170,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,35.000000,1.000000,7.000000,0.000000,270.000000,1.000000,2.000000,3.000000,620.000000,620.000000,142.000000,621.000000,621.000000,143.000000,621.000000,621.000000,143.000000,1.000000,3.895969,1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
