schema_version,campaign_id,stage_mode,attempt_id,next_global_seq,abs_b_deg,abs_c_deg,acquisition_try,pass_id,contact_id,prior_ready_raw_count,prior_ready_mux_count,prior_ready_gated_count,current_pre_raw_count,current_pre_mux_count,current_pre_gated_count,gap_raw_delta,gap_mux_delta,gap_gated_delta,prior_contact_extra_delta,combined_extra_delta,burst_flag,consistency_fault,initial_baseline
1.0,2026082701.000000,36.000000,2.000000,6.000000,0.000000,225.000000,1.000000,1.000000,2.000000,755.000000,755.000000,266.000000,755.000000,755.000000,266.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,6.000000,0.000000,225.000000,1.000000,1.000000,3.000000,756.000000,756.000000,267.000000,756.000000,756.000000,267.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,6.000000,0.000000,225.000000,1.000000,1.000000,4.000000,757.000000,757.000000,268.000000,757.000000,757.000000,268.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,6.000000,0.000000,225.000000,1.000000,2.000000,1.000000,758.000000,758.000000,269.000000,758.000000,758.000000,269.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,6.000000,0.000000,225.000000,1.000000,2.000000,2.000000,759.000000,759.000000,270.000000,759.000000,759.000000,270.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,6.000000,0.000000,225.000000,1.000000,2.000000,3.000000,760.000000,760.000000,271.000000,760.000000,760.000000,271.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,6.000000,0.000000,225.000000,1.000000,2.000000,4.000000,761.000000,761.000000,272.000000,761.000000,761.000000,272.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,7.000000,0.000000,270.000000,1.000000,1.000000,1.000000,762.000000,762.000000,273.000000,762.000000,762.000000,273.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,7.000000,0.000000,270.000000,1.000000,1.000000,2.000000,763.000000,763.000000,274.000000,763.000000,763.000000,274.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,36.000000,2.000000,7.000000,0.000000,270.000000,1.000000,1.000000,3.000000,764.000000,764.000000,275.000000,764.000000,764.000000,275.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
