schema_version,campaign_id,stage_mode,attempt_id,sample_seq,abs_b_deg,abs_c_deg,persistent_correction_enabled,tcpc_enabled,twp_active,twp_motion_enabled,twp_valid,b_ssi_invalid,c_ssi_invalid,motion_tooloffset_z_mm,halui_tool_length_offset_z_mm,kins_active_tool_offset_z_mm,joint_b_cmd_deg,joint_b_fb_deg,joint_c_cmd_deg,joint_c_fb_deg,b_ssi_zeroed_deg,c_ssi_zeroed_deg,accepted_endpoint_abs_x_mm,accepted_endpoint_abs_y_mm,accepted_endpoint_abs_z_mm,joint_0_motor_pos_cmd_mm,joint_0_motor_pos_fb_mm,joint_0_motor_following_error_fb_minus_cmd_mm,joint_1_motor_pos_cmd_mm,joint_1_motor_pos_fb_mm,joint_1_motor_following_error_fb_minus_cmd_mm,joint_2_motor_pos_cmd_mm,joint_2_motor_pos_fb_mm,joint_2_motor_following_error_fb_minus_cmd_mm
1.0,2026082404.000000,27.000000,3.000000,46.000000,-15.000000,45.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,-15.000000,-15.000125,45.000000,45.000320,-375.000125,-45.000320,1021.032615,839.996546,-280.395392,-97.698368,-97.698368,0.000000,-86.852044,-86.852044,0.000000,-12.736310,-12.736310,0.000000
1.0,2026082404.000000,27.000000,3.000000,47.000000,-15.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,-15.000000,-15.000125,90.000000,89.999977,-375.000125,-89.999977,1025.190246,838.262871,-280.402073,-26.983909,-26.983909,0.000000,-138.242595,-138.242595,0.000000,-12.716452,-12.716452,0.000000
1.0,2026082404.000000,27.000000,3.000000,48.000000,-15.000000,180.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,-15.000000,-15.000125,180.000000,179.999633,-375.000125,-179.999633,1031.041429,844.111850,-280.409184,110.827476,110.827477,0.000000,-53.909443,-53.909443,0.000000,-12.733441,-12.733441,0.000000
1.0,2026082404.000000,27.000000,3.000000,49.000000,-15.000000,225.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,-15.000000,-14.999781,225.000000,224.999977,-374.999781,-224.999977,1029.264370,848.250862,-280.396839,97.168122,97.168122,0.000000,32.309452,32.309452,0.000000,-12.745138,-12.745138,0.000000
1.0,2026082404.000000,27.000000,3.000000,50.000000,-15.000000,270.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,-15.000000,-14.999781,270.000000,269.996544,-375.000125,-269.996544,1025.167411,849.955041,-280.387989,26.524827,26.524827,0.000000,83.609500,83.609500,0.000000,-12.758164,-12.758164,0.000000
1.0,2026082404.000000,27.000000,3.000000,51.000000,-15.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,-15.000000,-15.000125,0.000000,-0.000023,-375.000125,0.000023,1019.352671,844.108256,-280.375218,-111.271083,-111.271084,0.000000,-0.599550,-0.599550,0.000000,-12.744833,-12.744833,0.000000
1.0,2026082404.000000,27.000000,3.000000,52.000000,30.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,30.000000,29.999875,0.000000,-0.000023,-330.000125,0.000023,1036.630085,844.131816,-282.694968,216.321681,216.321682,0.000000,-0.830101,-0.830101,0.000000,-56.444148,-56.444148,0.000000
1.0,2026082404.000000,27.000000,3.000000,53.000000,30.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,30.000000,29.999875,90.000000,89.999977,-330.000125,-89.999977,1025.181615,855.496674,-282.656928,-26.861669,-26.861669,0.000000,188.846749,188.846749,0.000000,-56.449544,-56.449544,0.000000
1.0,2026082404.000000,27.000000,3.000000,54.000000,30.000000,180.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,30.000000,30.000219,180.000000,180.000663,-329.999781,-180.001007,1013.833708,844.108194,-282.648819,-216.765901,-216.765901,0.000000,-53.963934,-53.963934,0.000000,-56.376763,-56.376763,0.000000
1.0,2026082404.000000,27.000000,3.000000,55.000000,30.000000,270.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,30.000000,30.000219,270.000000,270.003410,-330.000125,-270.003410,1025.216932,832.781216,-282.664075,26.276260,26.276260,0.000000,-243.626956,-243.626956,0.000000,-56.330831,-56.330831,0.000000
1.0,2026082404.000000,27.000000,3.000000,56.000000,30.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,30.000000,29.999875,0.000000,-0.000023,-330.000125,0.000023,1036.634432,844.129549,-282.697423,216.326028,216.326029,0.000000,-0.832368,-0.832368,0.000000,-56.446603,-56.446603,0.000000
1.0,2026082404.000000,27.000000,3.000000,57.000000,-30.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,-30.000000,-29.999896,0.000000,-0.000023,-389.999896,0.000023,1013.802872,844.138550,-282.672031,-215.516568,-215.516568,0.000000,-0.550721,-0.550721,0.000000,-55.666840,-55.666840,0.000000
1.0,2026082404.000000,27.000000,3.000000,58.000000,-30.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,-30.000000,-29.999896,90.000000,90.000320,-390.000239,-90.000320,1025.200153,832.740754,-282.685545,-27.036442,-27.036442,0.000000,-242.367394,-242.367394,0.000000,-55.582943,-55.582943,0.000000
1.0,2026082404.000000,27.000000,3.000000,59.000000,-30.000000,180.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,-30.000000,-29.999896,180.000000,179.999977,-389.999896,-179.999977,1036.657182,844.118322,-282.705896,215.073417,215.073417,0.000000,-53.904355,-53.904355,0.000000,-55.642890,-55.642890,0.000000
1.0,2026082404.000000,27.000000,3.000000,60.000000,-30.000000,270.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,-30.000000,-30.000239,270.000000,270.001350,-390.000239,-270.001007,1025.228130,855.507378,-282.683364,26.596419,26.596419,0.000000,187.600975,187.600975,0.000000,-55.684747,-55.684747,0.000000
1.0,2026082404.000000,27.000000,3.000000,61.000000,-30.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,-30.000000,-29.999896,0.000000,-0.000023,-390.000239,0.000023,1013.793337,844.139644,-282.684044,-215.526103,-215.526103,0.000000,-0.549627,-0.549627,0.000000,-55.678853,-55.678853,0.000000
1.0,2026082404.000000,27.000000,3.000000,62.000000,45.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,45.000000,44.999990,0.000000,-0.000023,-315.000010,0.000023,1041.439944,844.096705,-286.264292,305.729719,305.729719,0.000000,-0.961578,-0.961578,0.000000,-125.143645,-125.143645,0.000000
1.0,2026082404.000000,27.000000,3.000000,63.000000,45.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,45.000000,44.999990,90.000000,89.999633,-315.000010,-89.999633,1025.174786,860.230715,-286.276928,-26.839931,-26.839931,0.000000,278.023509,278.023509,0.000000,-125.208641,-125.208641,0.000000
1.0,2026082404.000000,27.000000,3.000000,64.000000,45.000000,180.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,45.000000,44.999990,180.000000,180.000663,-315.000010,-180.000663,1008.992131,844.091957,-286.313372,-306.272385,-306.272385,0.000000,-53.997796,-53.997796,0.000000,-125.177210,-125.177210,0.000000
1.0,2026082404.000000,27.000000,3.000000,65.000000,45.000000,270.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,45.000000,44.999990,270.000000,269.999977,-315.000010,-270.000320,1025.230528,827.979133,-286.304081,26.174269,26.174269,0.000000,-333.032466,-333.032466,0.000000,-125.059086,-125.059086,0.000000
1.0,2026082404.000000,27.000000,3.000000,66.000000,45.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,45.000000,44.999990,0.000000,-0.000023,-315.000010,0.000023,1041.452155,844.104316,-286.267684,305.741930,305.741930,0.000000,-0.953968,-0.953968,0.000000,-125.147037,-125.147037,0.000000
1.0,2026082404.000000,27.000000,3.000000,67.000000,-45.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,-45.000000,-45.000010,0.000000,-0.000023,-405.000010,0.000023,1008.967513,844.141583,-286.332463,-305.170230,-305.170230,0.000000,-0.537692,-0.537692,0.000000,-124.068028,-124.068028,0.000000
1.0,2026082404.000000,27.000000,3.000000,68.000000,-45.000000,90.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,-45.000000,-45.000010,90.000000,90.000320,-405.000010,-90.000320,1025.189053,827.944172,-286.302278,-27.097610,-27.097610,0.000000,-331.916764,-331.916764,0.000000,-123.891017,-123.891017,0.000000
1.0,2026082404.000000,27.000000,3.000000,69.000000,-45.000000,180.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,229.407000,229.407000,229.407000,-45.000000,-45.000010,180.000000,179.999977,-405.000010,-179.999977,1041.472161,844.072437,-286.282968,304.644836,304.644836,0.000000,-53.953953,-53.953953,0.000000,-123.951288,-123.951288,0.000000
