schema_version,campaign_id,stage_mode,attempt_id,sample_seq,block_id,anchor_seq,is_closure,contact_count,u_method_code,abs_b_deg,abs_c_deg,live_tool_number,expected_tool_length_mm,probe_calibration_offset_mm,probe_diameter_mm,effective_contact_radius_mm,center_abs_x_mm,center_abs_y_mm,center_abs_z_mm,u_center_correction_mm,v_center_correction_mm,center_correction_norm_mm,v_corrected_diameter_mm,pass_center_delta_mm,w_contact_radial_residual_mm,u_contact_radial_residual_mm,v_minus_contact_radial_residual_mm,v_plus_contact_radial_residual_mm,w_travel_mm,u_travel_mm,v_minus_travel_mm,v_plus_travel_mm
1.0,2026082404.000000,27.000000,3.000000,58.000000,-30.000000,2.000000,0.000000,4.0,2.000000,-30.000000,90.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.201930,844.160991,-302.471500,-0.002762,-0.001777,0.003284,30.117167,0.004933,0.000000,0.000000,0.058584,0.058584,5.001228,4.002762,3.939639,3.943194
1.0,2026082404.000000,27.000000,3.000000,59.000000,-30.000000,3.000000,0.000000,4.0,2.000000,-30.000000,180.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.249334,844.115711,-302.499003,-0.017067,0.002611,0.017266,30.129280,0.018242,0.000008,0.000000,0.064647,0.064650,5.002975,4.017067,3.937971,3.932749
1.0,2026082404.000000,27.000000,3.000000,60.000000,-30.000000,4.000000,0.000000,4.0,2.000000,-30.000000,270.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.217186,844.082808,-302.466817,0.002242,-0.010944,0.011171,30.270822,0.003136,0.000003,0.000000,0.135412,0.135411,4.999606,3.997758,3.853645,3.875533
1.0,2026082404.000000,27.000000,3.000000,61.000000,-30.000000,5.000000,1.000000,4.0,2.000000,-30.000000,0.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.227888,844.132672,-302.461735,0.013766,-0.006972,0.015431,30.102554,0.017225,0.000007,0.000001,0.051281,0.051283,5.008808,3.986234,3.941751,3.955696
1.0,2026082404.000000,27.000000,3.000000,62.000000,45.000000,1.000000,0.000000,4.0,1.000000,45.000000,0.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.284791,844.099705,-302.417213,-0.001578,0.003000,0.003390,30.123901,0.003556,0.000000,0.000000,0.061950,0.061950,4.999197,3.998422,3.941050,3.935050
1.0,2026082404.000000,27.000000,3.000000,63.000000,45.000000,2.000000,0.000000,4.0,1.000000,45.000000,90.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.158419,844.072027,-302.426314,-0.006578,0.016368,0.017640,30.172306,0.017743,0.000009,0.000007,0.086153,0.086154,4.999197,3.993422,3.930215,3.897480
1.0,2026082404.000000,27.000000,3.000000,64.000000,45.000000,3.000000,0.000000,4.0,1.000000,45.000000,180.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.143159,844.092156,-302.470418,0.004255,-0.000198,0.004260,30.138901,0.005237,0.000000,0.000000,0.069451,0.069451,5.002642,4.004255,3.930351,3.930748
1.0,2026082404.000000,27.000000,3.000000,65.000000,45.000000,4.000000,0.000000,4.0,1.000000,45.000000,270.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.218455,844.131465,-302.459823,0.002412,-0.012072,0.012311,30.278349,0.005040,0.000004,0.000022,0.139174,0.139174,4.996875,4.002412,3.848753,3.872898
1.0,2026082404.000000,27.000000,3.000000,66.000000,45.000000,5.000000,1.000000,4.0,1.000000,45.000000,0.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.297592,844.104016,-302.421195,-0.000745,-0.000300,0.000803,30.127167,0.003377,0.000000,0.000000,0.063583,0.063583,4.996697,3.999255,3.936117,3.936716
1.0,2026082404.000000,27.000000,3.000000,67.000000,-45.000000,1.000000,0.000000,4.0,2.000000,-45.000000,0.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.135722,844.130633,-302.472327,0.020043,-0.010950,0.022839,30.099667,0.023906,0.000015,0.000003,0.049844,0.049844,5.006682,3.979957,3.939217,3.961117
1.0,2026082404.000000,27.000000,3.000000,68.000000,-45.000000,2.000000,0.000000,4.0,2.000000,-45.000000,90.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.187857,844.105391,-302.449134,0.010156,0.001196,0.010226,30.140500,0.011028,0.000003,0.000000,0.070253,0.070253,5.002629,3.989844,3.930946,3.928554
1.0,2026082404.000000,27.000000,3.000000,69.000000,-45.000000,3.000000,0.000000,4.0,2.000000,-45.000000,180.000000,4.000000,229.407000,0.154742,6.000000,17.845258,1025.294684,844.081365,-302.413565,0.033148,-0.008927,0.034330,30.118955,0.033781,0.000033,0.000000,0.059508,0.059508,4.999522,3.966852,3.931595,3.949450
