schema_version,campaign_id,stage_mode,attempt_id,next_global_seq,abs_b_deg,abs_c_deg,acquisition_try,pass_id,contact_id,prior_ready_raw_count,prior_ready_mux_count,prior_ready_gated_count,current_pre_raw_count,current_pre_mux_count,current_pre_gated_count,gap_raw_delta,gap_mux_delta,gap_gated_delta,prior_contact_extra_delta,combined_extra_delta,burst_flag,consistency_fault,initial_baseline
1.0,2026082701.000000,40.000000,6.000000,13.000000,5.000000,180.000000,1.000000,2.000000,4.000000,1066.000000,1066.000000,536.000000,1066.000000,1066.000000,536.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,14.000000,5.000000,225.000000,1.000000,1.000000,1.000000,1067.000000,1067.000000,537.000000,1067.000000,1067.000000,537.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,14.000000,5.000000,225.000000,1.000000,1.000000,2.000000,1068.000000,1068.000000,538.000000,1068.000000,1068.000000,538.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,14.000000,5.000000,225.000000,1.000000,1.000000,3.000000,1069.000000,1069.000000,539.000000,1069.000000,1069.000000,539.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,14.000000,5.000000,225.000000,1.000000,1.000000,4.000000,1070.000000,1070.000000,540.000000,1070.000000,1070.000000,540.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,14.000000,5.000000,225.000000,1.000000,2.000000,1.000000,1071.000000,1071.000000,541.000000,1071.000000,1071.000000,541.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,14.000000,5.000000,225.000000,1.000000,2.000000,2.000000,1072.000000,1072.000000,542.000000,1072.000000,1072.000000,542.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,14.000000,5.000000,225.000000,1.000000,2.000000,3.000000,1073.000000,1073.000000,543.000000,1073.000000,1073.000000,543.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,14.000000,5.000000,225.000000,1.000000,2.000000,4.000000,1074.000000,1074.000000,544.000000,1074.000000,1074.000000,544.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,15.000000,5.000000,270.000000,1.000000,1.000000,1.000000,1075.000000,1075.000000,545.000000,1075.000000,1075.000000,545.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,15.000000,5.000000,270.000000,1.000000,1.000000,2.000000,1076.000000,1076.000000,546.000000,1076.000000,1076.000000,546.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,15.000000,5.000000,270.000000,1.000000,1.000000,3.000000,1077.000000,1077.000000,547.000000,1077.000000,1077.000000,547.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,15.000000,5.000000,270.000000,1.000000,1.000000,4.000000,1078.000000,1078.000000,548.000000,1078.000000,1078.000000,548.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,15.000000,5.000000,270.000000,1.000000,2.000000,1.000000,1079.000000,1079.000000,549.000000,1079.000000,1079.000000,549.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,15.000000,5.000000,270.000000,1.000000,2.000000,2.000000,1080.000000,1080.000000,550.000000,1080.000000,1080.000000,550.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,15.000000,5.000000,270.000000,1.000000,2.000000,3.000000,1081.000000,1081.000000,551.000000,1081.000000,1081.000000,551.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,15.000000,5.000000,270.000000,1.000000,2.000000,4.000000,1082.000000,1082.000000,552.000000,1082.000000,1082.000000,552.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,16.000000,5.000000,0.000000,1.000000,1.000000,1.000000,1083.000000,1083.000000,553.000000,1083.000000,1083.000000,553.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,16.000000,5.000000,0.000000,1.000000,1.000000,2.000000,1084.000000,1084.000000,554.000000,1084.000000,1084.000000,554.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,16.000000,5.000000,0.000000,1.000000,1.000000,3.000000,1085.000000,1085.000000,555.000000,1085.000000,1085.000000,555.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,16.000000,5.000000,0.000000,1.000000,1.000000,4.000000,1086.000000,1086.000000,556.000000,1086.000000,1086.000000,556.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,16.000000,5.000000,0.000000,1.000000,2.000000,1.000000,1087.000000,1087.000000,557.000000,1087.000000,1087.000000,557.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,16.000000,5.000000,0.000000,1.000000,2.000000,2.000000,1088.000000,1088.000000,558.000000,1088.000000,1088.000000,558.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,16.000000,5.000000,0.000000,1.000000,2.000000,3.000000,1089.000000,1089.000000,559.000000,1089.000000,1089.000000,559.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,16.000000,5.000000,0.000000,1.000000,2.000000,4.000000,1090.000000,1090.000000,560.000000,1090.000000,1090.000000,560.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,17.000000,-5.000000,0.000000,1.000000,1.000000,1.000000,1091.000000,1091.000000,561.000000,1091.000000,1091.000000,561.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,17.000000,-5.000000,0.000000,1.000000,1.000000,2.000000,1092.000000,1092.000000,562.000000,1092.000000,1092.000000,562.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,17.000000,-5.000000,0.000000,1.000000,1.000000,3.000000,1093.000000,1093.000000,563.000000,1093.000000,1093.000000,563.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,17.000000,-5.000000,0.000000,1.000000,1.000000,4.000000,1094.000000,1094.000000,564.000000,1094.000000,1094.000000,564.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,17.000000,-5.000000,0.000000,1.000000,2.000000,1.000000,1099.000000,1099.000000,565.000000,1099.000000,1099.000000,565.000000,0.000000,0.000000,0.000000,4.000000,4.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,17.000000,-5.000000,0.000000,1.000000,2.000000,2.000000,1100.000000,1100.000000,566.000000,1100.000000,1100.000000,566.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,17.000000,-5.000000,0.000000,1.000000,2.000000,3.000000,1101.000000,1101.000000,567.000000,1101.000000,1101.000000,567.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,17.000000,-5.000000,0.000000,1.000000,2.000000,4.000000,1102.000000,1102.000000,568.000000,1102.000000,1102.000000,568.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,18.000000,-5.000000,45.000000,1.000000,1.000000,1.000000,1103.000000,1103.000000,569.000000,1103.000000,1103.000000,569.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,18.000000,-5.000000,45.000000,1.000000,1.000000,2.000000,1104.000000,1104.000000,570.000000,1104.000000,1104.000000,570.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,18.000000,-5.000000,45.000000,1.000000,1.000000,3.000000,1105.000000,1105.000000,571.000000,1105.000000,1105.000000,571.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,18.000000,-5.000000,45.000000,1.000000,1.000000,4.000000,1106.000000,1106.000000,572.000000,1106.000000,1106.000000,572.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,18.000000,-5.000000,45.000000,1.000000,2.000000,1.000000,1107.000000,1107.000000,573.000000,1107.000000,1107.000000,573.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,18.000000,-5.000000,45.000000,1.000000,2.000000,2.000000,1108.000000,1108.000000,574.000000,1108.000000,1108.000000,574.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1.0,2026082701.000000,40.000000,6.000000,18.000000,-5.000000,45.000000,1.000000,2.000000,3.000000,1109.000000,1109.000000,575.000000,1109.000000,1109.000000,575.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
