campaign_id,attempt_id,sample_seq,abs_b_deg,abs_c_deg,pose_multiplicity,fit_weight,center_abs_x_mm,center_abs_y_mm,center_abs_z_mm,current_residual_x_mm,current_residual_y_mm,current_residual_z_mm,current_residual_norm_mm,candidate_delta_x_mm,candidate_delta_y_mm,candidate_delta_z_mm,candidate_delta_norm_mm,candidate_center_x_mm,candidate_center_y_mm,candidate_center_z_mm,candidate_residual_x_mm,candidate_residual_y_mm,candidate_residual_z_mm,candidate_residual_norm_mm
2026082404,1,11,5.000000,45.000000,1,1.000000000,1025.087162000,844.015427000,-302.492393000,-0.004970841,-0.045640416,-0.047059224,0.065744409,-0.012588848,-0.018939757,0.002954349,0.022932982,1025.074573152,843.996487243,-302.489438651,-0.047456860,-0.067120912,-0.020594799,0.084743827
2026082404,1,12,5.000000,90.000000,1,1.000000000,1025.107302000,844.102596000,-302.481994000,0.015169159,0.041528584,-0.036660224,0.057434299,-0.004040544,-0.067442242,-0.005580504,0.067793245,1025.103261456,844.035153758,-302.487574504,-0.018768556,-0.028454398,-0.018730651,0.038894071
2026082404,1,13,5.000000,180.000000,1,1.000000000,1025.109477000,844.245437000,-302.463764000,0.017344159,0.184369584,-0.018430224,0.186098459,0.040321375,-0.115344232,-0.020596451,0.123912546,1025.149798375,844.130092768,-302.484360451,0.027768363,0.066484612,-0.015516598,0.073702445
2026082404,1,14,5.000000,225.000000,1,1.000000000,1025.040720000,844.279127000,-302.467961000,-0.051412841,0.218059584,-0.022627224,0.225178271,0.055618304,-0.098442671,-0.017903015,0.114476518,1025.096338304,844.180684329,-302.485864015,-0.025691708,0.117076173,-0.017020163,0.121064364
2026082404,1,15,5.000000,270.000000,1,1.000000000,1025.048769000,844.200105000,-302.476832000,-0.043363841,0.139037584,-0.031498224,0.149010102,0.050941128,-0.058262356,-0.009100371,0.077925076,1025.099710128,844.141842644,-302.485932371,-0.022319884,0.078234488,-0.017088518,0.083131401
2026082404,1,16,5.000000,0.000000,2,0.500000000,1025.052306000,844.021722000,-302.488370000,-0.039826841,-0.039345416,-0.043036224,0.070614131,-0.001156432,0.006269753,0.005380449,0.008342444,1025.051149568,844.027991753,-302.482989551,-0.070880444,-0.035616403,-0.014145698,0.080577082
2026082404,1,17,-5.000000,0.000000,2,0.500000000,1025.154202000,844.048438000,-302.504064000,0.062069159,-0.012629416,-0.058730224,0.086378943,-0.001121497,-0.000630720,-0.005545024,0.005692350,1025.153080503,844.047807280,-302.509609024,0.031050491,-0.015800875,-0.040765171,0.053624620
2026082404,1,18,-5.000000,45.000000,1,1.000000000,1025.189785000,844.141396000,-302.493966000,0.097652159,0.080328584,-0.048632224,0.135475898,-0.009481316,-0.031957541,-0.006998965,0.034061199,1025.180303684,844.109438459,-302.500964965,0.058273672,0.045830303,-0.032121113,0.080796061
2026082404,1,19,-5.000000,90.000000,1,1.000000000,1025.114527000,844.238324000,-302.479153000,0.022394159,0.177256584,-0.033819224,0.181838211,-0.001958199,-0.077218660,-0.015447497,0.078772972,1025.112568801,844.161105340,-302.494600497,-0.009461211,0.097497185,-0.025756645,0.101284847
2026082404,1,20,-5.000000,180.000000,1,1.000000000,1024.983844000,844.218480000,-302.438871000,-0.108288841,0.157412584,0.006462776,0.191172598,0.040364761,-0.122264001,-0.031520096,0.132556842,1025.024208761,844.096215999,-302.470391096,-0.097821251,0.032607844,-0.001547244,0.103124501
2026082404,1,21,-5.000000,225.000000,1,1.000000000,1025.033307000,844.106567000,-302.450414000,-0.058825841,0.045499584,-0.005080224,0.074541937,0.044758014,-0.079565441,-0.030877622,0.096370985,1025.078065014,844.027001559,-302.481291622,-0.043964998,-0.036606596,-0.012447769,0.058548364
2026082404,1,22,-5.000000,270.000000,1,1.000000000,1025.066676000,844.019202000,-302.469893000,-0.025456841,-0.041865416,-0.024559224,0.054808022,0.033261540,-0.022913116,-0.023241945,0.046599667,1025.099937540,843.996288884,-302.493134945,-0.022092472,-0.067319271,-0.024291093,0.074900059
2026082404,1,23,-5.000000,0.000000,2,0.500000000,1025.155082000,844.051437000,-302.503501000,0.062949159,-0.009630416,-0.058167224,0.086248290,-0.001121497,-0.000630720,-0.005545024,0.005692350,1025.153960503,844.050806280,-302.509046024,0.031930491,-0.012801875,-0.040202171,0.052911803
2026082404,1,24,10.000000,0.000000,2,0.500000000,1025.152158000,844.036124000,-302.502525000,0.060025159,-0.024943416,-0.057191224,0.086579615,-0.004453283,0.017812205,0.010564675,0.021182982,1025.147704717,844.053936205,-302.491960325,0.025674705,-0.009671951,-0.023116473,0.035876293
2026082404,1,25,10.000000,45.000000,1,1.000000000,1025.174958000,844.021962000,-302.476092000,0.082825159,-0.039105416,-0.030758224,0.096619402,-0.015819267,-0.008497312,0.007297960,0.019383336,1025.159138733,844.013464688,-302.468794040,0.037108721,-0.050143467,0.000049813,0.062381303
2026082404,1,26,10.000000,90.000000,1,1.000000000,1025.103604000,844.102297000,-302.472027000,0.011471159,0.041229584,-0.026693224,0.050438024,-0.002212527,-0.060637019,-0.002024340,0.060711130,1025.101391473,844.041659981,-302.474051340,-0.020638539,-0.021948174,-0.005207488,0.030574329
2026082404,1,27,10.000000,180.000000,1,1.000000000,1025.146255000,844.246612000,-302.456402000,0.054122159,0.185544584,-0.011068224,0.193593663,0.050457195,-0.109468316,-0.016632288,0.121679389,1025.196712195,844.137143684,-302.473034288,0.074682183,0.073535528,-0.004190436,0.104892622
2026082404,1,28,10.000000,225.000000,1,1.000000000,1025.036707000,844.275966000,-302.469353000,-0.055425841,0.214898584,-0.024019224,0.223227123,0.069420739,-0.096647677,-0.013377072,0.119745391,1025.106127739,844.179318323,-302.482730072,-0.015902273,0.115710167,-0.013886219,0.117620373
2026082404,1,29,10.000000,270.000000,1,1.000000000,1025.034690000,844.212571000,-302.472705000,-0.057442841,0.151503584,-0.027371224,0.164323461,0.063424566,-0.058019940,-0.004066288,0.086055353,1025.098114566,844.154551060,-302.476771288,-0.023915446,0.090942905,-0.007927435,0.094368452
