abs_b_deg,abs_c_deg,pass_num,accepted,point_id,touch_abs_x_mm,touch_abs_y_mm,touch_abs_z_mm
0.000000,180.000000,2.000000,1.000000,3.000000,450.917109,323.672731,-858.936144
0.000000,180.000000,2.000000,1.000000,4.000000,468.869236,341.643861,-858.936144
0.000000,180.000000,2.000000,1.000000,5.000000,468.869076,305.694931,-858.936144
30.000000,180.000000,1.000000,0.000000,1.000000,459.925376,323.671013,-843.449036
30.000000,180.000000,1.000000,0.000000,2.000000,484.325813,323.670086,-849.990791
30.000000,180.000000,1.000000,0.000000,3.000000,453.168978,323.670087,-867.979202
30.000000,180.000000,1.000000,0.000000,4.000000,468.857417,341.599740,-858.921293
30.000000,180.000000,1.000000,0.000000,5.000000,468.859174,305.652379,-858.920366
30.000000,180.000000,2.000000,1.000000,1.000000,459.815928,323.626059,-843.512779
30.000000,180.000000,2.000000,1.000000,2.000000,484.330232,323.626059,-849.988701
30.000000,180.000000,2.000000,1.000000,3.000000,453.169226,323.625133,-867.979612
30.000000,180.000000,2.000000,1.000000,4.000000,468.748289,341.597933,-858.985036
30.000000,180.000000,2.000000,1.000000,5.000000,468.749886,305.653166,-858.984110
-30.000000,180.000000,1.000000,0.000000,1.000000,477.736251,323.625573,-843.416238
-30.000000,180.000000,1.000000,0.000000,2.000000,484.375896,323.625573,-867.878901
-30.000000,180.000000,1.000000,0.000000,3.000000,453.308704,323.625573,-849.942249
-30.000000,180.000000,1.000000,0.000000,4.000000,468.804050,341.681707,-858.888492
-30.000000,180.000000,1.000000,0.000000,5.000000,468.804050,305.730273,-858.888492
-30.000000,180.000000,2.000000,1.000000,1.000000,477.776992,323.705990,-843.436465
-30.000000,180.000000,2.000000,1.000000,2.000000,484.378953,323.705990,-867.877377
-30.000000,180.000000,2.000000,1.000000,3.000000,453.306866,323.705989,-849.937894
-30.000000,180.000000,2.000000,1.000000,4.000000,468.843191,341.677124,-858.907801
-30.000000,180.000000,2.000000,1.000000,5.000000,468.843191,305.730690,-858.907801
60.000000,180.000000,1.000000,0.000000,1.000000,453.278653,323.704903,-849.920899
60.000000,180.000000,1.000000,0.000000,2.000000,477.638818,323.704903,-843.458788
60.000000,180.000000,1.000000,0.000000,3.000000,459.690916,323.704903,-874.545466
60.000000,180.000000,1.000000,0.000000,4.000000,468.750909,341.540203,-858.853099
60.000000,180.000000,1.000000,0.000000,5.000000,468.750909,305.597936,-858.853099
60.000000,180.000000,2.000000,1.000000,1.000000,453.194888,323.569070,-850.071953
60.000000,180.000000,2.000000,1.000000,2.000000,477.648803,323.569070,-843.447463
60.000000,180.000000,2.000000,1.000000,3.000000,459.692567,323.569070,-874.548574
60.000000,180.000000,2.000000,1.000000,4.000000,468.667144,341.541870,-859.004153
