abs_b_deg,abs_c_deg,pass_num,accepted,joint3_pos_cmd_deg,joint3_pos_fb_deg,joint3_motor_pos_cmd_deg,joint3_motor_pos_fb_deg,joint4_pos_cmd_deg,joint4_pos_fb_deg,joint4_motor_pos_cmd_deg,joint4_motor_pos_fb_deg
90.000000,270.000000,1.000000,0.000000,90.000000,90.000000,90.020646,90.020646,270.000000,269.999313,270.011306,270.010620
90.000000,270.000000,2.000000,1.000000,90.000000,90.000000,90.020646,90.020646,270.000000,270.000343,270.011306,270.011650
-90.000000,270.000000,1.000000,0.000000,-90.000000,-90.000000,-89.979354,-89.979354,270.000000,270.000687,270.011306,270.011993
-90.000000,270.000000,2.000000,1.000000,-90.000000,-90.000000,-89.979354,-89.979354,270.000000,270.000343,270.011306,270.011650
0.000000,270.000000,1.000000,0.000000,0.000000,0.000000,0.020646,0.020646,270.000000,269.999313,270.011306,270.010620
0.000000,270.000000,2.000000,1.000000,0.000000,0.000000,0.020646,0.020646,270.000000,270.000000,270.011306,270.011306
0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,360.020646,360.020646,0.000000,0.000000,0.011650,0.011650
0.000000,0.000000,2.000000,1.000000,0.000000,0.000000,360.020646,360.020646,0.000000,0.000000,0.011650,0.011650
30.000000,0.000000,1.000000,0.000000,30.000000,29.999886,390.020646,390.020531,0.000000,0.000000,0.011650,0.011650
30.000000,0.000000,2.000000,1.000000,30.000000,29.999886,390.020646,390.020531,0.000000,0.000000,0.011650,0.011650
-30.000000,0.000000,1.000000,0.000000,-30.000000,-29.999886,330.020646,330.020760,0.000000,0.000000,0.011650,0.011650
-30.000000,0.000000,2.000000,1.000000,-30.000000,-29.999886,330.020646,330.020760,0.000000,0.000000,0.011650,0.011650
60.000000,0.000000,1.000000,0.000000,60.000000,59.999771,420.020646,420.020417,0.000000,0.000000,0.011650,0.011650
60.000000,0.000000,2.000000,1.000000,60.000000,59.999771,420.020646,420.020417,0.000000,0.000000,0.011650,0.011650
-60.000000,0.000000,1.000000,0.000000,-60.000000,-60.000114,300.020646,300.020531,0.000000,0.000000,0.011650,0.011650
