abs_b_deg,abs_c_deg,pass_num,accepted,point_id,touch_abs_x_mm,touch_abs_y_mm,touch_abs_z_mm
0.000000,180.000000,1.000000,0.000000,2.000000,486.921776,323.552297,-858.945373
0.000000,180.000000,1.000000,0.000000,3.000000,451.026495,323.552288,-858.945373
0.000000,180.000000,1.000000,0.000000,4.000000,468.849295,341.645922,-858.945373
0.000000,180.000000,1.000000,0.000000,5.000000,468.849135,305.702826,-858.945373
0.000000,180.000000,2.000000,1.000000,1.000000,468.973975,323.674378,-841.077573
0.000000,180.000000,2.000000,1.000000,2.000000,486.923603,323.674374,-858.943040
0.000000,180.000000,2.000000,1.000000,3.000000,451.026848,323.674383,-858.943040
0.000000,180.000000,2.000000,1.000000,4.000000,468.974136,341.643841,-858.943040
0.000000,180.000000,2.000000,1.000000,5.000000,468.973815,305.703249,-858.943040
90.000000,180.000000,1.000000,0.000000,1.000000,450.927633,323.673962,-858.943040
90.000000,180.000000,1.000000,0.000000,2.000000,468.793100,323.673962,-840.936073
90.000000,180.000000,1.000000,0.000000,3.000000,468.793100,323.673962,-876.828340
90.000000,180.000000,1.000000,0.000000,4.000000,468.793100,341.410095,-858.943040
90.000000,180.000000,1.000000,0.000000,5.000000,468.793100,305.469495,-858.943040
90.000000,180.000000,2.000000,1.000000,1.000000,450.917800,323.439795,-858.882207
90.000000,180.000000,2.000000,1.000000,2.000000,468.783267,323.439795,-840.936073
90.000000,180.000000,2.000000,1.000000,3.000000,468.783267,323.439795,-876.830840
90.000000,180.000000,2.000000,1.000000,4.000000,468.783267,341.425929,-858.882207
90.000000,180.000000,2.000000,1.000000,5.000000,468.783267,305.482828,-858.882207
0.000000,180.000000,1.000000,0.000000,1.000000,468.783267,323.447087,-841.073365
0.000000,180.000000,1.000000,0.000000,2.000000,486.889401,323.447087,-858.938832
0.000000,180.000000,1.000000,0.000000,3.000000,451.001300,323.447087,-858.938832
0.000000,180.000000,1.000000,0.000000,4.000000,468.783267,341.634887,-858.938832
0.000000,180.000000,1.000000,0.000000,5.000000,468.783267,305.695120,-858.938832
0.000000,180.000000,2.000000,1.000000,1.000000,468.945351,323.665003,-841.074365
0.000000,180.000000,2.000000,1.000000,2.000000,486.894818,323.665003,-858.939832
0.000000,180.000000,2.000000,1.000000,3.000000,450.998383,323.665003,-858.939832
0.000000,180.000000,2.000000,1.000000,4.000000,468.945351,341.626137,-858.939832
0.000000,180.000000,2.000000,1.000000,5.000000,468.945351,305.701370,-858.939832
-90.000000,180.000000,1.000000,0.000000,1.000000,486.761276,323.664378,-858.939832
-90.000000,180.000000,1.000000,0.000000,2.000000,468.895809,323.664378,-876.270965
-90.000000,180.000000,1.000000,0.000000,3.000000,468.895809,323.664378,-840.349531
-90.000000,180.000000,1.000000,0.000000,4.000000,468.895809,341.809679,-858.939832
-90.000000,180.000000,1.000000,0.000000,5.000000,468.895809,305.885745,-858.939832
-90.000000,180.000000,2.000000,1.000000,1.000000,486.766943,323.847712,-858.310248
-90.000000,180.000000,2.000000,1.000000,2.000000,468.901476,323.847712,-876.270548
-90.000000,180.000000,2.000000,1.000000,3.000000,468.901476,323.847712,-840.349114
-90.000000,180.000000,2.000000,1.000000,4.000000,468.901476,341.819679,-858.310248
-90.000000,180.000000,2.000000,1.000000,5.000000,468.901476,305.873245,-858.310248
0.000000,180.000000,1.000000,0.000000,1.000000,468.901476,323.847087,-841.082239
0.000000,180.000000,1.000000,0.000000,2.000000,486.917610,323.847087,-858.947706
0.000000,180.000000,1.000000,0.000000,3.000000,451.023675,323.847087,-858.947706
0.000000,180.000000,1.000000,0.000000,4.000000,468.901476,341.635720,-858.947706
0.000000,180.000000,1.000000,0.000000,5.000000,468.901476,305.689286,-858.947706
0.000000,180.000000,2.000000,1.000000,1.000000,468.970643,323.662503,-841.076573
0.000000,180.000000,2.000000,1.000000,2.000000,486.922610,323.662503,-858.942040
0.000000,180.000000,2.000000,1.000000,3.000000,451.027009,323.662503,-858.942040
0.000000,180.000000,2.000000,1.000000,4.000000,468.970643,341.634470,-858.942040
0.000000,180.000000,2.000000,1.000000,5.000000,468.970643,305.689703,-858.942040
0.000000,270.000000,1.000000,0.000000,1.000000,468.972735,323.662615,-841.087573
0.000000,270.000000,1.000000,0.000000,2.000000,468.972730,341.742755,-858.953040
0.000000,270.000000,1.000000,0.000000,3.000000,468.972726,305.806995,-858.953040
0.000000,270.000000,1.000000,0.000000,4.000000,450.917426,323.662295,-858.953040
0.000000,270.000000,1.000000,0.000000,5.000000,486.806369,323.662615,-858.953040
0.000000,270.000000,2.000000,1.000000,1.000000,468.861888,323.774555,-841.084406
0.000000,270.000000,2.000000,1.000000,2.000000,468.861880,341.744535,-858.949873
0.000000,270.000000,2.000000,1.000000,3.000000,468.861897,305.805408,-858.949873
0.000000,270.000000,2.000000,1.000000,4.000000,450.917430,323.774875,-858.949873
0.000000,270.000000,2.000000,1.000000,5.000000,486.807198,323.774875,-858.949873
90.000000,270.000000,1.000000,0.000000,1.000000,468.865795,306.379108,-858.949873
90.000000,270.000000,1.000000,0.000000,2.000000,468.867642,324.244734,-840.749573
90.000000,270.000000,1.000000,0.000000,3.000000,468.869489,324.244894,-876.656840
90.000000,270.000000,1.000000,0.000000,4.000000,450.692814,324.244416,-858.949873
90.000000,270.000000,1.000000,0.000000,5.000000,486.581568,324.244257,-858.949873
90.000000,270.000000,2.000000,1.000000,1.000000,468.637191,306.372608,-858.703206
90.000000,270.000000,2.000000,1.000000,2.000000,468.637191,324.238075,-840.752073
90.000000,270.000000,2.000000,1.000000,3.000000,468.639038,324.238234,-876.666007
90.000000,270.000000,2.000000,1.000000,4.000000,450.694751,324.238394,-858.703206
90.000000,270.000000,2.000000,1.000000,5.000000,486.584451,324.237597,-858.703206
0.000000,270.000000,1.000000,0.000000,1.000000,468.638871,324.238555,-841.097489
0.000000,270.000000,1.000000,0.000000,2.000000,468.638884,341.712669,-858.962956
0.000000,270.000000,1.000000,0.000000,3.000000,468.638857,305.789442,-858.962956
0.000000,270.000000,1.000000,0.000000,4.000000,450.916057,324.238075,-858.962956
0.000000,270.000000,1.000000,0.000000,5.000000,486.801684,324.239035,-858.962956
0.000000,270.000000,2.000000,1.000000,1.000000,468.858884,323.751535,-841.085989
0.000000,270.000000,2.000000,1.000000,2.000000,468.858897,341.718149,-858.951456
0.000000,270.000000,2.000000,1.000000,3.000000,468.858893,305.786555,-858.951456
0.000000,270.000000,2.000000,1.000000,4.000000,450.909404,323.751055,-858.951456
0.000000,270.000000,2.000000,1.000000,5.000000,486.810838,323.751055,-858.951456
-90.000000,270.000000,1.000000,0.000000,1.000000,468.853969,341.435820,-858.951456
-90.000000,270.000000,1.000000,0.000000,2.000000,468.857661,323.570031,-876.356757
-90.000000,270.000000,1.000000,0.000000,3.000000,468.855815,323.570192,-840.443656
-90.000000,270.000000,1.000000,0.000000,4.000000,450.759976,323.570675,-858.951456
-90.000000,270.000000,1.000000,0.000000,5.000000,486.643616,323.570192,-858.951456
-90.000000,270.000000,2.000000,1.000000,1.000000,468.699950,341.452481,-858.400206
-90.000000,270.000000,2.000000,1.000000,2.000000,468.696257,323.587335,-876.356340
-90.000000,270.000000,2.000000,1.000000,3.000000,468.696257,323.587335,-840.443240
-90.000000,270.000000,2.000000,1.000000,4.000000,450.752149,323.587014,-858.400206
-90.000000,270.000000,2.000000,1.000000,5.000000,486.653045,323.587496,-858.400206
0.000000,270.000000,1.000000,0.000000,1.000000,468.699432,323.587455,-841.083864
0.000000,270.000000,1.000000,0.000000,2.000000,468.699432,341.751922,-858.949331
0.000000,270.000000,1.000000,0.000000,3.000000,468.699436,305.816482,-858.949331
0.000000,270.000000,1.000000,0.000000,4.000000,450.914118,323.586975,-858.949331
0.000000,270.000000,1.000000,0.000000,5.000000,486.812246,323.587935,-858.949331
0.000000,270.000000,2.000000,1.000000,1.000000,468.863169,323.783722,-841.084031
0.000000,270.000000,2.000000,1.000000,2.000000,468.863156,341.736875,-858.949498
0.000000,270.000000,2.000000,1.000000,3.000000,468.863178,305.815408,-858.949498
0.000000,270.000000,2.000000,1.000000,4.000000,450.912048,323.784202,-858.949498
0.000000,270.000000,2.000000,1.000000,5.000000,486.811816,323.784202,-858.949498
0.000000,0.000000,1.000000,0.000000,1.000000,468.776624,323.677576,-841.112281
0.000000,0.000000,1.000000,0.000000,2.000000,450.905490,323.677576,-858.977748
0.000000,0.000000,1.000000,0.000000,3.000000,486.805258,323.677576,-858.977748
0.000000,0.000000,1.000000,0.000000,4.000000,468.776624,305.703109,-858.977748
0.000000,0.000000,1.000000,0.000000,5.000000,468.776624,341.655376,-858.977748
0.000000,0.000000,2.000000,1.000000,1.000000,468.855374,323.679243,-841.109115
0.000000,0.000000,2.000000,1.000000,2.000000,450.906740,323.679243,-858.974582
0.000000,0.000000,2.000000,1.000000,3.000000,486.806508,323.679243,-858.974582
0.000000,0.000000,2.000000,1.000000,4.000000,468.855374,305.703109,-858.974582
0.000000,0.000000,2.000000,1.000000,5.000000,468.855374,341.657043,-858.974582
0.000000,90.000000,1.000000,0.000000,1.000000,468.856003,323.679819,-841.090948
0.000000,90.000000,1.000000,0.000000,2.000000,468.855999,305.691859,-858.956415
0.000000,90.000000,1.000000,0.000000,3.000000,468.856003,341.626786,-858.956415
0.000000,90.000000,1.000000,0.000000,4.000000,486.828800,323.679659,-858.956415
0.000000,90.000000,1.000000,0.000000,5.000000,450.857369,323.679819,-858.956415
0.000000,90.000000,2.000000,1.000000,1.000000,468.843084,323.659323,-841.093615
0.000000,90.000000,2.000000,1.000000,2.000000,468.843084,305.690689,-858.959082
0.000000,90.000000,2.000000,1.000000,3.000000,468.843084,341.627956,-858.959082
0.000000,90.000000,2.000000,1.000000,4.000000,486.829218,323.659323,-858.959082
0.000000,90.000000,2.000000,1.000000,5.000000,450.855284,323.659323,-858.959082
0.000000,180.000000,1.000000,0.000000,1.000000,468.842507,323.659327,-841.077948
0.000000,180.000000,1.000000,0.000000,2.000000,486.810821,323.659334,-858.943415
0.000000,180.000000,1.000000,0.000000,3.000000,450.912047,323.659330,-858.943415
0.000000,180.000000,1.000000,0.000000,4.000000,468.842668,341.653790,-858.943415
0.000000,180.000000,1.000000,0.000000,5.000000,468.842348,305.702363,-858.943415
0.000000,180.000000,2.000000,1.000000,1.000000,468.861274,323.678080,-841.078948
0.000000,180.000000,2.000000,1.000000,2.000000,486.811895,323.678073,-858.944415
0.000000,180.000000,2.000000,1.000000,3.000000,450.913314,323.678084,-858.944415
0.000000,180.000000,2.000000,1.000000,4.000000,468.860794,341.651725,-858.944415
0.000000,180.000000,2.000000,1.000000,5.000000,468.860954,305.704454,-858.944415
0.000000,270.000000,1.000000,0.000000,1.000000,468.861747,323.678404,-841.085781
0.000000,270.000000,1.000000,0.000000,2.000000,468.861747,341.643705,-858.951248
0.000000,270.000000,1.000000,0.000000,3.000000,468.861754,305.709257,-858.951248
0.000000,270.000000,1.000000,0.000000,4.000000,450.900613,323.678404,-858.951248
0.000000,270.000000,1.000000,0.000000,5.000000,486.788706,323.678084,-858.951248
0.000000,270.000000,2.000000,1.000000,1.000000,468.844652,323.676161,-841.088448
0.000000,270.000000,2.000000,1.000000,2.000000,468.844660,341.647615,-858.953915
0.000000,270.000000,2.000000,1.000000,3.000000,468.844652,305.709194,-858.953915
0.000000,270.000000,2.000000,1.000000,4.000000,450.900177,323.675841,-858.953915
0.000000,270.000000,2.000000,1.000000,5.000000,486.794127,323.676481,-858.953915
0.000000,0.000000,1.000000,0.000000,1.000000,468.845904,323.677282,-841.109448
0.000000,0.000000,1.000000,0.000000,2.000000,450.904770,323.677282,-858.974915
0.000000,0.000000,1.000000,0.000000,3.000000,486.795371,323.677282,-858.974915
0.000000,0.000000,1.000000,0.000000,4.000000,468.845904,305.701149,-858.974915
0.000000,0.000000,1.000000,0.000000,5.000000,468.845904,341.650916,-858.974915
0.000000,0.000000,2.000000,1.000000,1.000000,468.850071,323.676032,-841.109615
0.000000,0.000000,2.000000,1.000000,2.000000,450.907270,323.676032,-858.975082
0.000000,0.000000,2.000000,1.000000,3.000000,486.800371,323.676032,-858.975082
0.000000,0.000000,2.000000,1.000000,4.000000,468.850071,305.699065,-858.975082
0.000000,0.000000,2.000000,1.000000,5.000000,468.850071,341.655499,-858.975082
0.000000,0.000000,1.000000,0.000000,1.000000,468.850071,323.676032,-841.113115
0.000000,0.000000,1.000000,0.000000,2.000000,450.907270,323.676032,-858.978582
0.000000,0.000000,1.000000,0.000000,3.000000,486.802871,323.676032,-858.978582
0.000000,0.000000,1.000000,0.000000,4.000000,468.850070,305.701565,-858.978582
0.000000,0.000000,1.000000,0.000000,5.000000,468.850070,341.653833,-858.978582
