abs_b_deg,abs_c_deg,pass_num,accepted,point_id,touch_abs_x_mm,touch_abs_y_mm,touch_abs_z_mm
-10.000000,90.000000,2.000000,1.000000,3.000000,357.697697,335.893766,-856.589903
-10.000000,90.000000,2.000000,1.000000,4.000000,375.644664,318.201433,-859.709539
-10.000000,90.000000,2.000000,1.000000,5.000000,339.751563,318.201433,-859.709539
-10.000000,180.000000,1.000000,0.000000,1.000000,360.797484,318.201433,-842.132135
-10.000000,180.000000,1.000000,0.000000,2.000000,375.249021,318.201433,-862.821401
-10.000000,180.000000,1.000000,0.000000,3.000000,339.774901,318.201433,-856.566357
-10.000000,180.000000,1.000000,0.000000,4.000000,357.695381,335.965900,-859.726221
-10.000000,180.000000,1.000000,0.000000,5.000000,357.695381,300.030300,-859.726221
-10.000000,180.000000,2.000000,1.000000,1.000000,360.614868,317.998100,-842.097601
-10.000000,180.000000,2.000000,1.000000,2.000000,375.252697,317.998100,-862.819715
-10.000000,180.000000,2.000000,1.000000,3.000000,339.775295,317.998100,-856.564092
-10.000000,180.000000,2.000000,1.000000,4.000000,357.512765,335.968400,-859.691686
-10.000000,180.000000,2.000000,1.000000,5.000000,357.512765,300.027800,-859.691686
-10.000000,270.000000,1.000000,0.000000,1.000000,357.512428,321.086785,-842.168238
-10.000000,270.000000,1.000000,0.000000,2.000000,357.513381,335.471366,-862.845783
-10.000000,270.000000,1.000000,0.000000,3.000000,357.510840,300.075489,-856.604313
-10.000000,270.000000,1.000000,0.000000,4.000000,339.752762,317.984362,-859.762324
-10.000000,270.000000,1.000000,0.000000,5.000000,375.690109,317.985162,-859.762324
-10.000000,270.000000,2.000000,1.000000,1.000000,357.721118,320.876635,-842.127974
-10.000000,270.000000,2.000000,1.000000,2.000000,357.720165,335.474731,-862.842998
-10.000000,270.000000,2.000000,1.000000,3.000000,357.719212,300.074133,-856.600833
-10.000000,270.000000,2.000000,1.000000,4.000000,339.749745,317.775493,-859.722060
-10.000000,270.000000,2.000000,1.000000,5.000000,375.692846,317.773669,-859.721742
0.000000,0.000000,1.000000,0.000000,1.000000,357.720492,317.774506,-841.905775
0.000000,0.000000,1.000000,0.000000,2.000000,339.836025,317.774506,-859.771242
0.000000,0.000000,1.000000,0.000000,3.000000,375.720793,317.774506,-859.771242
0.000000,0.000000,1.000000,0.000000,4.000000,357.720492,300.019206,-859.771242
0.000000,0.000000,1.000000,0.000000,5.000000,357.720492,335.951474,-859.771242
0.000000,0.000000,2.000000,1.000000,1.000000,357.778409,317.985340,-841.900108
0.000000,0.000000,2.000000,1.000000,2.000000,339.835609,317.985340,-859.765575
0.000000,0.000000,2.000000,1.000000,3.000000,375.722876,317.985340,-859.765575
0.000000,0.000000,2.000000,1.000000,4.000000,357.778409,300.020873,-859.765575
0.000000,0.000000,2.000000,1.000000,5.000000,357.778409,335.953140,-859.765575
30.000000,0.000000,1.000000,0.000000,1.000000,366.663519,317.986173,-844.378070
30.000000,0.000000,1.000000,0.000000,2.000000,341.856206,317.986173,-850.684823
30.000000,0.000000,1.000000,0.000000,3.000000,372.964693,317.986173,-868.645320
30.000000,0.000000,1.000000,0.000000,4.000000,357.731319,299.861706,-859.850328
30.000000,0.000000,1.000000,0.000000,5.000000,357.731319,335.785640,-859.850328
30.000000,0.000000,2.000000,1.000000,1.000000,366.343958,317.823673,-844.189313
30.000000,0.000000,2.000000,1.000000,2.000000,341.865014,317.823673,-850.685650
30.000000,0.000000,2.000000,1.000000,3.000000,372.969170,317.823673,-868.643647
30.000000,0.000000,2.000000,1.000000,4.000000,357.410156,299.860039,-859.660642
30.000000,0.000000,2.000000,1.000000,5.000000,357.411758,335.791473,-859.661571
30.000000,90.000000,1.000000,0.000000,1.000000,357.413095,326.704313,-844.280216
30.000000,90.000000,1.000000,0.000000,2.000000,357.412166,302.147988,-850.731969
30.000000,90.000000,1.000000,0.000000,3.000000,357.412166,333.267142,-868.698621
30.000000,90.000000,1.000000,0.000000,4.000000,375.700896,317.772113,-859.752474
30.000000,90.000000,1.000000,0.000000,5.000000,339.806128,317.770512,-859.751545
30.000000,90.000000,2.000000,1.000000,1.000000,357.753512,326.643546,-844.238955
30.000000,90.000000,2.000000,1.000000,2.000000,357.753512,302.149605,-850.726638
30.000000,90.000000,2.000000,1.000000,3.000000,357.753512,333.268037,-868.692873
30.000000,90.000000,2.000000,1.000000,4.000000,375.703812,317.709745,-859.710284
30.000000,90.000000,2.000000,1.000000,5.000000,339.807378,317.711347,-859.711213
30.000000,180.000000,1.000000,0.000000,1.000000,348.857681,317.707825,-844.301096
30.000000,180.000000,1.000000,0.000000,2.000000,373.516488,317.705967,-850.693778
30.000000,180.000000,1.000000,0.000000,3.000000,342.412891,317.707825,-868.651263
30.000000,180.000000,1.000000,0.000000,4.000000,357.789881,335.937292,-859.773354
30.000000,180.000000,1.000000,0.000000,5.000000,357.789881,299.995858,-859.773354
30.000000,180.000000,2.000000,1.000000,1.000000,349.030307,317.966575,-844.195248
30.000000,180.000000,2.000000,1.000000,2.000000,373.505484,317.966575,-850.693764
30.000000,180.000000,2.000000,1.000000,3.000000,342.390819,317.966575,-868.657819
30.000000,180.000000,2.000000,1.000000,4.000000,357.964108,335.930209,-859.666577
30.000000,180.000000,2.000000,1.000000,5.000000,357.962507,299.991275,-859.667506
30.000000,270.000000,1.000000,0.000000,1.000000,357.954801,309.114222,-844.345255
30.000000,270.000000,1.000000,0.000000,2.000000,357.951084,333.954091,-850.632841
30.000000,270.000000,1.000000,0.000000,3.000000,357.960375,302.891951,-868.567505
30.000000,270.000000,1.000000,0.000000,4.000000,339.570238,318.046262,-859.817513
30.000000,270.000000,1.000000,0.000000,5.000000,375.506768,318.048023,-859.816583
30.000000,270.000000,2.000000,1.000000,1.000000,357.531999,309.488769,-844.125067
30.000000,270.000000,2.000000,1.000000,2.000000,357.537573,333.958570,-850.627237
30.000000,270.000000,2.000000,1.000000,3.000000,357.525495,302.886973,-868.565234
30.000000,270.000000,2.000000,1.000000,4.000000,339.565223,318.422890,-859.596396
30.000000,270.000000,2.000000,1.000000,5.000000,375.509157,318.421289,-859.597325
-30.000000,0.000000,1.000000,0.000000,1.000000,348.756334,318.422431,-844.393793
