abs_b_deg,abs_c_deg,pass_num,accepted,probe_tool_number,calibration_offset,center_abs_x_mm,center_abs_y_mm,center_abs_z_mm,u_center_error_mm,v_center_error_mm,u_raw_span_mm,v_raw_span_mm,u_corr_diam_mm,v_corr_diam_mm
0.000000,180.000000,1.000000,0.000000,3.000000,0.134533,468.798858,323.794987,-858.945414,0.015417,0.167917,35.899768,35.954768,30.168834,30.223834
0.000000,180.000000,2.000000,1.000000,3.000000,0.134533,468.791774,323.710404,-858.944747,-0.001250,0.001250,35.896434,35.956434,30.165500,30.225500
0.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.804284,323.655636,-858.950747,0.110097,0.024998,35.933101,35.895590,30.202167,30.164656
0.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.816356,323.602182,-858.950080,-0.003990,-0.000839,35.933261,35.898930,30.202327,30.167996
90.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.705776,324.123222,-858.865497,-0.169167,-0.218391,35.903934,35.889768,30.173000,30.158834
90.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.602372,324.128747,-858.781955,0.002083,-0.002263,35.906434,35.891075,30.175500,30.160141
0.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.717570,323.853723,-858.963789,0.549407,0.230409,35.930441,35.879768,30.199507,30.148834
0.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.836325,323.575462,-858.953955,0.007997,0.007081,35.935954,35.906423,30.205020,30.175489
-90.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.757513,323.458870,-858.636247,0.635417,-0.152083,35.904767,35.877515,30.173833,30.146581
-90.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.678938,323.472439,-858.319581,-0.002083,0.006014,35.909767,35.902988,30.178833,30.172054
0.000000,270.000000,1.000000,0.000000,3.000000,0.134533,468.750190,323.537102,-858.949747,-0.128687,0.142500,35.932267,35.900578,30.201333,30.169644
0.000000,270.000000,2.000000,1.000000,3.000000,0.134533,468.820835,323.600171,-858.952414,0.003910,-0.001241,35.928741,35.899764,30.197807,30.168830
