epoch,iso_time,monotonic,event,raw_count,mux_count,gated_count,raw,mux,gate_enable,ignore_active,abnormal_level,fault_event,gated,motion_probe_input,motion_type,task_state,task_mode,interp_state,exec_state,current_line,motion_line,probe_val,inpos,current_vel,x,y,z,b,c,file
1787774159.343158,2026-08-27T02:55:59.343+07:00,489491.951584,gate_enable+motion_type,574,574,565,0,0,1,1,0,0,0,0,5,4,2,2,7,954,954,0,0,0.212132034,1040.556620019,844.106145306,-287.074819467,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774159.963149,2026-08-27T02:55:59.963+07:00,489492.571581,heartbeat,574,574,565,0,0,1,1,0,0,0,0,5,4,2,2,7,954,954,0,0,0.833333333,1040.191340399,844.106145306,-287.440099087,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774160.963157,2026-08-27T02:56:00.963+07:00,489493.571583,heartbeat,574,574,565,0,0,1,1,0,0,0,0,5,4,2,2,7,954,954,0,0,0.833333333,1039.605031026,844.106145306,-288.026408460,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774161.973146,2026-08-27T02:56:01.973+07:00,489494.581580,heartbeat,574,574,565,0,0,1,1,0,0,0,0,5,4,2,2,7,954,954,0,0,0.833333333,1039.012239841,844.106145306,-288.619199645,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774162.973456,2026-08-27T02:56:02.973+07:00,489495.581609,heartbeat,574,574,565,0,0,1,1,0,0,0,0,5,4,2,2,7,954,954,0,0,0.833333333,1038.420037912,844.106145306,-289.211401574,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774163.983145,2026-08-27T02:56:03.983+07:00,489496.591581,heartbeat,574,574,565,0,0,1,1,0,0,0,0,5,4,2,2,7,954,954,0,0,0.833333333,1037.827246727,844.106145306,-289.804192759,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774164.143288,2026-08-27T02:56:04.143+07:00,489496.751582,raw_count+mux_count+gated_count+raw+mux+gated+motion_probe_input,575,575,566,1,1,1,1,0,0,1,1,5,4,2,2,7,954,954,0,0,0.833333333,1037.732376567,844.106145306,-289.899062919,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774164.153169,2026-08-27T02:56:04.153+07:00,489496.761586,gate_enable+gated+motion_probe_input+motion_type,575,575,566,1,1,0,1,0,0,0,0,0,4,2,2,7,954,954,1,0,0.196937230,1037.727159011,844.106145306,-289.904280475,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774164.193178,2026-08-27T02:56:04.193+07:00,489496.801588,raw+mux,575,575,566,0,0,0,1,0,0,0,0,0,4,2,2,2,954,954,0,1,0.000000000,1037.727089383,844.106145306,-289.904350103,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774164.203160,2026-08-27T02:56:04.203+07:00,489496.811583,motion_type,575,575,566,0,0,0,1,0,0,0,0,2,4,2,2,7,983,980,0,0,1.060660172,1037.728064383,844.106145306,-289.903375103,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774164.983153,2026-08-27T02:56:04.983+07:00,489497.591582,heartbeat,575,575,566,0,0,0,1,0,0,0,0,2,4,2,2,7,983,982,0,0,20.000000000,1032.282392764,844.106145306,-279.523113440,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774165.983355,2026-08-27T02:56:05.983+07:00,489498.591607,heartbeat,575,575,566,0,0,0,1,0,0,0,0,2,4,2,2,7,983,983,0,0,20.000000000,1019.582386762,844.106145306,-275.740979025,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774166.783147,2026-08-27T02:56:06.783+07:00,489499.391580,motion_type,575,575,566,0,0,0,1,0,0,0,0,0,4,2,2,7,983,983,0,1,0.000000000,1008.955728101,844.106145306,-286.367637686,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774166.993160,2026-08-27T02:56:06.993+07:00,489499.601582,motion_type,575,575,566,0,0,0,1,0,0,0,0,2,4,2,2,7,997,996,0,0,1.650000000,1008.955728101,844.101570306,-286.367637686,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774168.003180,2026-08-27T02:56:08.003+07:00,489500.611587,heartbeat,575,575,566,0,0,0,1,0,0,0,0,2,4,2,2,7,997,996,0,0,20.000000000,1008.955728101,824.562795306,-286.367637686,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774169.013144,2026-08-27T02:56:09.013+07:00,489501.621580,heartbeat,575,575,566,0,0,0,1,0,0,0,0,2,4,2,2,7,997,997,0,0,20.000000000,1020.582391044,822.260887306,-297.994300630,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774169.383148,2026-08-27T02:56:09.383+07:00,489501.991582,motion_type,575,575,566,0,0,0,1,0,0,0,0,0,4,2,2,7,997,997,0,0,1.118819684,1025.107678688,822.260887306,-302.519588273,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774169.633158,2026-08-27T02:56:09.633+07:00,489502.241584,gate_enable+motion_type,575,575,566,0,0,1,1,0,0,0,0,5,4,2,2,7,1007,1007,0,0,0.150000000,1025.109764951,822.260962306,-302.521674536,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774170.023185,2026-08-27T02:56:10.023+07:00,489502.631588,heartbeat,575,575,566,0,0,1,1,0,0,0,0,5,4,2,2,7,1007,1007,0,0,0.833333333,1025.109764951,822.583553973,-302.521674536,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774171.033142,2026-08-27T02:56:11.033+07:00,489503.641580,heartbeat,575,575,566,0,0,1,1,0,0,0,0,5,4,2,2,7,1007,1007,0,0,0.833333333,1025.109764951,823.421887306,-302.521674536,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774172.043145,2026-08-27T02:56:12.043+07:00,489504.651580,heartbeat,575,575,566,0,0,1,1,0,0,0,0,5,4,2,2,7,1007,1007,0,0,0.833333333,1025.109764951,824.267720640,-302.521674536,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774173.043156,2026-08-27T02:56:13.043+07:00,489505.651582,heartbeat,575,575,566,0,0,1,1,0,0,0,0,5,4,2,2,7,1007,1007,0,0,0.833333333,1025.109764951,825.097720640,-302.521674536,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774174.053151,2026-08-27T02:56:14.053+07:00,489506.661582,heartbeat,575,575,566,0,0,1,1,0,0,0,0,5,4,2,2,7,1007,1007,0,0,0.833333333,1025.109764951,825.944387306,-302.521674536,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774174.153185,2026-08-27T02:56:14.153+07:00,489506.761588,ignore_active,575,575,566,0,0,1,0,0,0,0,0,5,4,2,2,7,1007,1007,0,0,0.833333333,1025.109764951,826.027720640,-302.521674536,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774174.373375,2026-08-27T02:56:14.373+07:00,489506.981605,raw_count+mux_count+gated_count+raw+mux+gate_enable+ignore_active+gated+motion_probe_input+motion_type,576,576,567,1,1,0,1,0,0,1,1,0,4,2,2,7,1007,1007,1,1,0.000000000,1025.109764951,826.208387306,-302.521674536,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774174.383158,2026-08-27T02:56:14.383+07:00,489506.991584,gated+motion_probe_input,576,576,567,1,1,0,1,0,0,0,0,0,4,2,2,2,1007,1007,0,1,0.000000000,1025.109764951,826.208387306,-302.521674536,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774174.413165,2026-08-27T02:56:14.413+07:00,489507.021584,raw+mux,576,576,567,0,0,0,1,0,0,0,0,0,4,2,2,2,1007,1007,0,1,0.000000000,1025.109764951,826.208387306,-302.521674536,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774174.423153,2026-08-27T02:56:14.423+07:00,489507.031582,motion_type,576,576,567,0,0,0,1,0,0,0,0,2,4,2,2,7,1036,1033,0,0,2.550000000,1025.109764951,826.197512306,-302.521674536,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774175.053182,2026-08-27T02:56:15.053+07:00,489507.661587,heartbeat,576,576,567,0,0,0,1,0,0,0,0,2,4,2,2,7,1036,1035,0,0,20.000000000,1019.581121453,822.884109866,-296.993031038,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774176.063155,2026-08-27T02:56:16.063+07:00,489508.671582,heartbeat,576,576,567,0,0,0,1,0,0,0,0,2,4,2,2,7,1036,1036,0,0,20.000000000,1008.955728101,825.782110350,-286.367637686,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774177.053154,2026-08-27T02:56:17.053+07:00,489509.661582,motion_type,576,576,567,0,0,0,1,0,0,0,0,0,4,2,2,7,1036,1036,0,1,0.000000000,1008.955728101,844.106145306,-286.367637686,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774177.063154,2026-08-27T02:56:17.063+07:00,489509.671582,heartbeat,576,576,567,0,0,0,1,0,0,0,0,0,4,2,2,2,1036,1036,0,1,0.000000000,1008.955728101,844.106145306,-286.367637686,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774177.263156,2026-08-27T02:56:17.263+07:00,489509.871582,motion_type,576,576,567,0,0,0,1,0,0,0,0,2,4,2,2,7,1050,1049,0,0,1.650000000,1008.955728101,844.110720306,-286.367637686,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774178.063194,2026-08-27T02:56:18.063+07:00,489510.671588,heartbeat,576,576,567,0,0,0,1,0,0,0,0,2,4,2,2,7,1050,1049,0,0,20.000000000,1008.955728101,859.629495306,-286.367637686,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774179.073154,2026-08-27T02:56:19.073+07:00,489511.681582,heartbeat,576,576,567,0,0,0,1,0,0,0,0,2,4,2,2,7,1050,1050,0,0,20.000000000,1017.598400428,865.951403306,-295.010310013,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774179.653179,2026-08-27T02:56:19.653+07:00,489512.261588,motion_type,576,576,567,0,0,0,1,0,0,0,0,0,4,2,2,7,1050,1050,0,1,0.000000000,1025.109764951,865.951403306,-302.521674536,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774179.913173,2026-08-27T02:56:19.913+07:00,489512.521587,gate_enable+motion_type,576,576,567,0,0,1,1,0,0,0,0,5,4,2,2,7,1060,1060,0,0,0.150000000,1025.109764951,865.951328306,-302.521674536,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774180.073422,2026-08-27T02:56:20.073+07:00,489512.681605,heartbeat,576,576,567,0,0,1,1,0,0,0,0,5,4,2,2,7,1060,1060,0,0,0.833333333,1025.109764951,865.821236640,-302.521674536,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774181.083109,2026-08-27T02:56:21.083+07:00,489513.691540,heartbeat,576,576,567,0,0,1,1,0,0,0,0,5,4,2,2,7,1060,1060,0,0,0.833333333,1025.109764951,864.974569973,-302.521674536,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774182.083148,2026-08-27T02:56:22.083+07:00,489514.691581,heartbeat,576,576,567,0,0,1,1,0,0,0,0,5,4,2,2,7,1060,1060,0,0,0.833333333,1025.109764951,864.145403306,-302.521674536,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774183.083166,2026-08-27T02:56:23.083+07:00,489515.691586,heartbeat,576,576,567,0,0,1,1,0,0,0,0,5,4,2,2,7,1060,1060,0,0,0.833333333,1025.109764951,863.307069973,-302.521674536,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774184.083171,2026-08-27T02:56:24.083+07:00,489516.691586,heartbeat,576,576,567,0,0,1,1,0,0,0,0,5,4,2,2,7,1060,1060,0,0,0.833333333,1025.109764951,862.477903306,-302.521674536,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774184.383100,2026-08-27T02:56:24.383+07:00,489516.991535,ignore_active,576,576,567,0,0,1,0,0,0,0,0,5,4,2,2,7,1060,1060,0,0,0.833333333,1025.109764951,862.226236640,-302.521674536,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774184.663122,2026-08-27T02:56:24.663+07:00,489517.271546,raw_count+mux_count+gated_count+raw+mux+gated+motion_probe_input,577,577,568,1,1,1,0,0,0,1,1,5,4,2,2,7,1060,1060,0,0,0.833333333,1025.109764951,861.991236640,-302.521674536,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774184.673147,2026-08-27T02:56:24.673+07:00,489517.281580,gate_enable+ignore_active+gated+motion_probe_input+motion_type,577,577,568,1,1,0,1,0,0,0,0,0,4,2,2,7,1060,1060,1,1,0.000000000,1025.109764951,861.987236640,-302.521674536,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774184.713155,2026-08-27T02:56:24.713+07:00,489517.321582,raw+mux+motion_type,577,577,568,0,0,0,1,0,0,0,0,2,4,2,2,2,1089,1086,0,0,0.450000000,1025.109764951,861.987611640,-302.521674536,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774185.093154,2026-08-27T02:56:25.093+07:00,489517.701582,heartbeat,577,577,568,0,0,0,1,0,0,0,0,2,4,2,2,7,1089,1088,0,0,20.000000000,1023.127768129,865.105533712,-300.539677714,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774186.103391,2026-08-27T02:56:26.103+07:00,489518.711598,heartbeat,577,577,568,0,0,0,1,0,0,0,0,2,4,2,2,7,1089,1088,0,0,8.694783443,1009.019785791,865.947579972,-286.431695376,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774187.113145,2026-08-27T02:56:27.113+07:00,489519.721581,heartbeat,577,577,568,0,0,0,1,0,0,0,0,2,4,2,2,7,1089,1089,0,0,20.000000000,1008.955728101,847.550875787,-286.367637686,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774187.353188,2026-08-27T02:56:27.353+07:00,489519.961589,motion_type,577,577,568,0,0,0,1,0,0,0,0,0,4,2,2,7,1089,1089,0,0,1.185616416,1008.955728101,844.110830927,-286.367637686,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774187.653198,2026-08-27T02:56:27.653+07:00,489520.261590,motion_type,577,577,568,0,0,0,1,0,0,0,0,2,4,2,2,2,1210,1198,0,0,0.459121633,1008.955781761,844.105770306,-286.367584026,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774188.113165,2026-08-27T02:56:28.113+07:00,489520.721587,heartbeat,577,577,568,0,0,0,1,0,0,0,0,2,4,2,2,7,1210,1201,0,0,20.000000000,1008.956937247,844.097695264,-278.685657813,-45.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774189.123159,2026-08-27T02:56:29.123+07:00,489521.731584,heartbeat,577,577,568,0,0,0,1,0,0,0,0,2,4,2,2,7,1210,1210,0,0,0.960000000,1008.956937247,844.097695264,-261.366428540,-44.961600000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774190.123442,2026-08-27T02:56:30.123+07:00,489522.731608,heartbeat,577,577,568,0,0,0,1,0,0,0,0,2,4,2,2,7,1210,1210,0,0,3.333333333,1008.956937247,844.097695264,-261.366428540,-41.846297333,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774191.133146,2026-08-27T02:56:31.133+07:00,489523.741581,heartbeat,577,577,568,0,0,0,1,0,0,0,0,2,4,2,2,7,1210,1210,0,0,3.333333333,1008.956937247,844.097695264,-261.366428540,-38.492964000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774192.143395,2026-08-27T02:56:32.143+07:00,489524.751582,heartbeat,577,577,568,0,0,0,1,0,0,0,0,2,4,2,2,7,1210,1210,0,0,3.333333333,1008.956937247,844.097695264,-261.366428540,-35.109630667,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774193.143626,2026-08-27T02:56:33.143+07:00,489525.751588,heartbeat,577,577,568,0,0,0,1,0,0,0,0,2,4,2,2,7,1210,1210,0,0,3.333333333,1008.956937247,844.097695264,-261.366428540,-31.789630667,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774194.153182,2026-08-27T02:56:34.153+07:00,489526.761588,heartbeat,577,577,568,0,0,0,1,0,0,0,0,2,4,2,2,7,1210,1210,0,0,3.333333333,1008.956937247,844.097695264,-261.366428540,-28.406297333,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774194.673158,2026-08-27T02:56:34.673+07:00,489527.281584,ignore_active,577,577,568,0,0,0,0,0,0,0,0,2,4,2,2,7,1210,1210,0,0,3.333333333,1008.956937247,844.097695264,-261.366428540,-26.696297333,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774195.153187,2026-08-27T02:56:35.153+07:00,489527.761588,heartbeat,577,577,568,0,0,0,0,0,0,0,0,2,4,2,2,7,1210,1210,0,0,3.333333333,1008.956937247,844.097695264,-261.366428540,-25.086297333,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774196.153188,2026-08-27T02:56:36.153+07:00,489528.761591,heartbeat,577,577,568,0,0,0,0,0,0,0,0,2,4,2,2,7,1210,1210,0,0,3.333333333,1008.956937247,844.097695264,-261.366428540,-21.736297333,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774197.163151,2026-08-27T02:56:37.163+07:00,489529.771581,heartbeat,577,577,568,0,0,0,0,0,0,0,0,2,4,2,2,7,1210,1210,0,0,3.333333333,1008.956937247,844.097695264,-261.366428540,-18.382964000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774198.163156,2026-08-27T02:56:38.163+07:00,489530.771582,heartbeat,577,577,568,0,0,0,0,0,0,0,0,2,4,2,2,7,1210,1210,0,0,3.333333333,1008.956937247,844.097695264,-261.366428540,-15.032964000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774199.173151,2026-08-27T02:56:39.173+07:00,489531.781582,heartbeat,577,577,568,0,0,0,0,0,0,0,0,2,4,2,2,7,1210,1210,0,0,3.333333333,1008.956937247,844.097695264,-261.366428540,-11.682964000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774200.173249,2026-08-27T02:56:40.173+07:00,489532.781586,heartbeat,577,577,568,0,0,0,0,0,0,0,0,2,4,2,2,7,1210,1210,0,0,3.333333333,1008.956937247,844.097695264,-261.366428540,-8.362964000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774201.183153,2026-08-27T02:56:41.183+07:00,489533.791582,heartbeat,577,577,568,0,0,0,0,0,0,0,0,2,4,2,2,7,1210,1210,0,0,3.333333333,1008.956937247,844.097695264,-261.366428540,-4.976297333,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774202.183155,2026-08-27T02:56:42.183+07:00,489534.791582,heartbeat,577,577,568,0,0,0,0,0,0,0,0,2,4,2,2,7,1210,1210,0,0,3.333333333,1008.956937247,844.097695264,-261.366428540,-1.659630667,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774202.823159,2026-08-27T02:56:42.823+07:00,489535.431581,motion_type,577,577,568,0,0,0,0,0,0,0,0,0,4,2,2,7,1210,1210,0,1,0.000000000,1008.956937247,844.097695264,-261.366428540,0.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774202.863157,2026-08-27T02:56:42.863+07:00,489535.471583,motion_type,577,577,568,0,0,0,0,0,0,0,0,2,4,2,2,7,1227,1225,0,0,1.350000000,1008.960012247,844.097695264,-261.366428540,0.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774203.183165,2026-08-27T02:56:43.183+07:00,489535.791586,heartbeat,577,577,568,0,0,0,0,0,0,0,0,2,4,2,2,7,1227,1225,0,0,20.000000000,1014.820287247,844.097695264,-261.366428540,0.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774204.193157,2026-08-27T02:56:44.193+07:00,489536.801583,heartbeat,577,577,568,0,0,0,0,0,0,0,0,2,4,2,2,7,1227,1227,0,0,3.333333333,1025.110974096,844.097695264,-262.864145606,0.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774205.203196,2026-08-27T02:56:45.203+07:00,489537.811589,heartbeat,577,577,568,0,0,0,0,0,0,0,0,2,4,2,2,7,1227,1227,0,0,3.333333333,1025.110974096,844.097695264,-266.250812272,0.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774206.213153,2026-08-27T02:56:46.213+07:00,489538.821582,heartbeat,577,577,568,0,0,0,0,0,0,0,0,2,4,2,2,7,1227,1227,0,0,3.333333333,1025.110974096,844.097695264,-269.604145606,0.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774207.223365,2026-08-27T02:56:47.223+07:00,489539.831587,heartbeat,577,577,568,0,0,0,0,0,0,0,0,2,4,2,2,7,1227,1227,0,0,3.333333333,1025.110974096,844.097695264,-272.954145606,0.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774208.233150,2026-08-27T02:56:48.233+07:00,489540.841582,heartbeat,577,577,568,0,0,0,0,0,0,0,0,2,4,2,2,7,1227,1227,0,0,3.333333333,1025.110974096,844.097695264,-276.340812272,0.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774209.243151,2026-08-27T02:56:49.243+07:00,489541.851581,motion_type,577,577,568,0,0,0,0,0,0,0,0,0,4,2,2,7,1227,1227,0,0,0.965009153,1025.110974096,844.097695264,-279.672103248,0.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
1787774209.563159,2026-08-27T02:56:49.563+07:00,489542.171584,gate_enable+motion_type,577,577,568,0,0,1,0,0,0,0,0,5,4,2,2,7,892,892,0,0,0.150000000,1025.110974096,844.097695264,-279.675282390,0.000000000,0.000000000,/home/cnc5/linuxcnc-dev/nc_files/calibration/tcpc_length_aware_t4_validation_2026082601_attempt2.ngc
